
 File: T_Correlation_Latitudes_-83.8_-62.06.dat
 Created at 2024-11-11 at 12:22:57
 Created with CreateTablesAndFigures_CorrelationAnalysis.py

 Pearson Coef. = Pearson correlation coefficient (-1,+1)
 dPearson Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.
 Spearman Coef. = Spearman R correlation coefficient (-1,+1)
 dSpearman Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.

 Altitude   Pearson Coef  dPearson Coef    Spearman Coef. dSpearman Coef   #Points
   (km)
C_END
   50          -0.273        0.1868            -0.279        0.1898           17
   51          -0.270        0.1678            -0.208        0.1785           17
   52          -0.214        0.1772            -0.244        0.1853           17
   53          -0.196        0.1797            -0.223        0.1898           17
   54          -0.167        0.1929            -0.201        0.1991           17
   55          -0.153        0.1851            -0.155        0.1883           17
   56          -0.163        0.1744            -0.156        0.1855           17
   57          -0.169        0.1786            -0.232        0.1887           17
   58          -0.161        0.1679            -0.272        0.1776           17
   59          -0.159        0.1622            -0.221        0.1854           17
   60          -0.360        0.1806            -0.302        0.1800           17
   61          -0.487        0.1716            -0.256        0.1786           17
   62          -0.583        0.1895            -0.376        0.1769           17
   63          -0.445        0.1965            -0.174        0.1938           17
   64          -0.029        0.1985             0.060        0.2037           17
   65           0.128        0.2228             0.044        0.2113           17
   66           0.339        0.2117             0.218        0.2002           17
   67           0.424        0.1910             0.189        0.1935           17
   68           0.294        0.1771             0.207        0.1918           17
   69           0.306        0.1723             0.153        0.1846           17
   70           0.287        0.1431             0.188        0.1770           17
   71           0.375        0.1331             0.415        0.1872           17
   72           0.503        0.1234             0.428        0.1648           17
   73           0.359        0.1353             0.247        0.1721           17
   74           0.288        0.1644             0.253        0.1759           17
   75           0.260        0.1605             0.057        0.1830           17
   76           0.169        0.1432            -0.070        0.1744           17
   77           0.155        0.1837             0.030        0.1919           17
   78           0.312        0.1809             0.228        0.1923           17
   79           0.480        0.1791             0.482        0.1919           17
   80           0.484        0.1895             0.494        0.2069           17
