
 File: S_Correlation_Latitudes_-83.8_-62.06.dat
 Created at 2024-11-11 at 12:38:33
 Created with CreateTablesAndFigures_CorrelationAnalysis.py

 Pearson Coef. = Pearson correlation coefficient (-1,+1)
 dPearson Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.
 Spearman Coef. = Spearman R correlation coefficient (-1,+1)
 dSpearman Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.

 Altitude   Pearson Coef  dPearson Coef    Spearman Coef. dSpearman Coef   #Points
   (km)
C_END
   50          -0.080        0.2485            -0.158        0.2536           17
   51           0.288        0.2531             0.317        0.2460           17
   52           0.112        0.2375             0.011        0.2448           17
   53           0.206        0.2427             0.253        0.2475           17
   54           0.255        0.2505             0.288        0.2507           17
   55          -0.132        0.2502             0.018        0.2520           17
   56          -0.069        0.2451            -0.161        0.2466           17
   57           0.108        0.2451             0.092        0.2461           17
   58           0.087        0.2777             0.315        0.2520           17
   59          -0.224        0.2062            -0.258        0.2208           17
   60           0.040        0.2173            -0.001        0.2187           17
   61          -0.321        0.2030            -0.310        0.2070           17
   62          -0.003        0.2191            -0.023        0.1949           17
   63           0.692        0.2032             0.374        0.1944           17
   64           0.322        0.1627             0.220        0.1793           17
   65           0.325        0.2240             0.503        0.2096           17
   66          -0.055        0.2262            -0.157        0.2133           17
   67          -0.222        0.2171            -0.314        0.2126           17
   68           0.116        0.1737             0.141        0.2115           17
   69          -0.141        0.2068            -0.190        0.2009           17
   70           0.078        0.1770             0.114        0.1943           17
   71           0.170        0.1796             0.226        0.2069           17
   72          -0.306        0.1958            -0.244        0.1962           17
   73          -0.069        0.2399            -0.069        0.2370           17
   74           0.037        0.1740            -0.268        0.1835           17
   75          -0.189        0.1937            -0.236        0.2039           17
   76          -0.054        0.1803             0.078        0.1849           17
   77           0.256        0.1828             0.446        0.1930           17
   78           0.210        0.2184             0.339        0.2108           17
   79           0.105        0.1975             0.234        0.2121           17
   80          -0.489        0.2012            -0.324        0.1889           17
