
 File: T_Correlation_Latitudes_-60_-90_normalised.dat
 Created at 2024-11-12 at 16:20:42
 Created with CreateTablesAndFigures_CorrelationAnalysis.py

 Temperature at each altitude level has been corrected for latitude variability by dividing by the linear relation from table TVeRa_vs_latitude_statistics_50-80kmAltitude.dat
 Pearson Coef. = Pearson correlation coefficient (-1,+1)
 dPearson Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.
 Spearman Coef. = Spearman R correlation coefficient (-1,+1)
 dSpearman Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.

 Altitude   Pearson Coef  dPearson Coef    Spearman Coef. dSpearman Coef   #Points
   (km)
C_END
   50          -0.356        0.2376            -0.311        0.2194           17
   51          -0.356        0.2160            -0.296        0.2058           17
   52          -0.260        0.2200            -0.293        0.2151           17
   53          -0.234        0.2164            -0.266        0.2119           17
   54          -0.186        0.2165            -0.215        0.2047           17
   55          -0.167        0.2141            -0.165        0.2071           17
   56          -0.181        0.2182            -0.138        0.2104           17
   57          -0.191        0.2063            -0.321        0.2045           17
   58          -0.184        0.2113            -0.294        0.2110           17
   59          -0.189        0.1835            -0.164        0.2025           17
   60          -0.481        0.2018            -0.389        0.2064           17
   61          -0.424        0.2039            -0.268        0.2133           17
   62          -0.454        0.2119            -0.378        0.2148           17
   63          -0.354        0.2106            -0.271        0.2149           17
   64          -0.002        0.2093             0.080        0.2128           17
   65           0.128        0.2120             0.048        0.2052           17
   66           0.315        0.2170             0.231        0.2072           17
   67           0.396        0.2155             0.213        0.2103           17
   68           0.289        0.2116             0.216        0.2210           17
   69           0.306        0.1999             0.162        0.2055           17
   70           0.280        0.1872             0.230        0.2068           17
   71           0.338        0.1890             0.271        0.2092           17
   72           0.428        0.1820             0.360        0.1958           17
   73           0.280        0.1937             0.349        0.2111           17
   74           0.228        0.2014             0.141        0.2211           17
   75           0.218        0.1917             0.033        0.2046           17
   76           0.133        0.1803            -0.071        0.1983           17
   77           0.109        0.1914             0.054        0.2085           17
   78           0.231        0.1998             0.240        0.2119           17
   79           0.367        0.2017             0.296        0.2080           17
   80           0.412        0.2123             0.429        0.2186           17
