
 File: S_Correlation_Latitudes_-60_-90.dat
 Created at 2024-11-16 at 12:39:11
 Created with CreateTablesAndFigures_CorrelationAnalysis.py

 Pearson Coef. = Pearson correlation coefficient (-1,+1)
 dPearson Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.
 Spearman Coef. = Spearman R correlation coefficient (-1,+1)
 dSpearman Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.

 Altitude   Pearson Coef  dPearson Coef    Spearman Coef. dSpearman Coef   #Points
   (km)
C_END
   50          -0.080        0.2434            -0.158        0.2435           17
   51           0.288        0.2489             0.317        0.2485           17
   52           0.112        0.2432             0.011        0.2404           17
   53           0.206        0.2412             0.253        0.2427           17
   54           0.255        0.2501             0.288        0.2493           17
   55          -0.132        0.2545             0.018        0.2580           17
   56          -0.069        0.2432            -0.161        0.2458           17
   57           0.108        0.2509             0.092        0.2513           17
   58           0.087        0.2652             0.315        0.2416           17
   59          -0.224        0.2005            -0.258        0.2143           17
   60           0.040        0.2132            -0.001        0.2107           17
   61          -0.321        0.2142            -0.310        0.2119           17
   62          -0.003        0.2246            -0.023        0.2028           17
   63           0.692        0.2021             0.374        0.1949           17
   64           0.322        0.1628             0.220        0.1776           17
   65           0.325        0.2250             0.503        0.2113           17
   66          -0.055        0.2331            -0.157        0.2190           17
   67          -0.222        0.2123            -0.314        0.2014           17
   68           0.116        0.1711             0.141        0.2051           17
   69          -0.141        0.2071            -0.190        0.2005           17
   70           0.078        0.1768             0.114        0.1919           17
   71           0.170        0.1840             0.226        0.2124           17
   72          -0.306        0.1925            -0.244        0.1951           17
   73          -0.069        0.2387            -0.069        0.2219           17
   74           0.037        0.1797            -0.268        0.1878           17
   75          -0.189        0.1876            -0.236        0.2015           17
   76          -0.054        0.1760             0.078        0.1836           17
   77           0.256        0.1683             0.446        0.1832           17
   78           0.210        0.2125             0.339        0.2092           17
   79           0.105        0.1987             0.234        0.2175           17
   80          -0.489        0.2079            -0.324        0.1926           17
