
 File: T_Correlation_Latitudes_-59.14_-43.12.dat
 Created at 2024-11-11 at 12:23:35
 Created with CreateTablesAndFigures_CorrelationAnalysis.py

 Pearson Coef. = Pearson correlation coefficient (-1,+1)
 dPearson Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.
 Spearman Coef. = Spearman R correlation coefficient (-1,+1)
 dSpearman Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.

 Altitude   Pearson Coef  dPearson Coef    Spearman Coef. dSpearman Coef   #Points
   (km)
C_END
   50           0.058        0.1536             0.015        0.1622           30
   51           0.043        0.1577            -0.019        0.1640           30
   52           0.037        0.1545            -0.033        0.1612           30
   53           0.090        0.1637             0.063        0.1693           30
   54           0.040        0.1690             0.011        0.1697           30
   55           0.031        0.1732             0.078        0.1763           30
   56           0.022        0.1734             0.004        0.1696           30
   57           0.013        0.1790             0.031        0.1802           30
   58          -0.166        0.1687            -0.079        0.1649           30
   59          -0.190        0.1492            -0.105        0.1530           30
   60          -0.280        0.1350            -0.195        0.1427           30
   61          -0.211        0.1150            -0.162        0.1309           30
   62          -0.105        0.1176             0.089        0.1294           30
   63          -0.236        0.1219            -0.010        0.1360           30
   64          -0.366        0.1270            -0.175        0.1387           30
   65          -0.418        0.1357            -0.202        0.1406           30
   66          -0.399        0.1304            -0.152        0.1359           30
   67          -0.406        0.1270            -0.213        0.1313           30
   68          -0.472        0.1441            -0.332        0.1350           30
   69          -0.432        0.1337            -0.364        0.1351           30
   70          -0.340        0.1184            -0.298        0.1325           30
   71          -0.258        0.1324            -0.300        0.1343           30
   72          -0.076        0.1580            -0.143        0.1432           30
   73          -0.092        0.1715            -0.200        0.1405           30
   74          -0.023        0.1771            -0.080        0.1512           30
   75           0.062        0.1670            -0.050        0.1435           30
   76          -0.019        0.1454            -0.058        0.1429           30
   77          -0.243        0.1299            -0.265        0.1377           30
   78          -0.271        0.1200            -0.346        0.1310           30
   79          -0.273        0.1210            -0.317        0.1365           30
   80          -0.313        0.1174            -0.444        0.1372           30
