
 File: S_Correlation_Latitudes_-60_-90_uncorrected.dat
 Created at 2024-11-14 at 14:42:02
 Created with CreateTablesAndFigures_CorrelationAnalysis.py

 Pearson Coef. = Pearson correlation coefficient (-1,+1)
 dPearson Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.
 Spearman Coef. = Spearman R correlation coefficient (-1,+1)
 dSpearman Coef. = Uncertainty in the Pearson correlation coefficient (-1,+1) based on 1000 permutations.

 Altitude   Pearson Coef  dPearson Coef    Spearman Coef. dSpearman Coef   #Points
   (km)
C_END
   50          -0.080        0.2409            -0.158        0.2447           17
   51           0.288        0.2510             0.317        0.2510           17
   52           0.112        0.2368             0.011        0.2367           17
   53           0.206        0.2423             0.253        0.2448           17
   54           0.255        0.2465             0.288        0.2460           17
   55          -0.132        0.2609             0.018        0.2582           17
   56          -0.069        0.2405            -0.161        0.2396           17
   57           0.108        0.2441             0.092        0.2432           17
   58           0.087        0.2693             0.315        0.2452           17
   59          -0.224        0.2115            -0.258        0.2244           17
   60           0.040        0.2132            -0.001        0.2123           17
   61          -0.321        0.2086            -0.310        0.2069           17
   62          -0.003        0.2193            -0.023        0.1982           17
   63           0.692        0.2046             0.374        0.1937           17
   64           0.322        0.1631             0.220        0.1830           17
   65           0.325        0.2318             0.503        0.2102           17
   66          -0.055        0.2196            -0.157        0.2098           17
   67          -0.222        0.2039            -0.314        0.1977           17
   68           0.116        0.1805             0.141        0.2175           17
   69          -0.141        0.1994            -0.190        0.1991           17
   70           0.078        0.1749             0.114        0.1777           17
   71           0.170        0.1811             0.226        0.2135           17
   72          -0.306        0.1964            -0.244        0.1962           17
   73          -0.069        0.2314            -0.069        0.2262           17
   74           0.037        0.1698            -0.268        0.1878           17
   75          -0.189        0.1969            -0.236        0.2101           17
   76          -0.054        0.1732             0.078        0.1819           17
   77           0.256        0.1742             0.446        0.1850           17
   78           0.210        0.2172             0.339        0.2163           17
   79           0.105        0.2046             0.234        0.2198           17
   80          -0.489        0.2012            -0.324        0.1908           17
