C_END
2810 0020 0028  2456657.029213   102.66   -65.77    13.19   -71.07   -15.58
2810 0020 0028  2456657.029213   103.36   -70.31    13.12   -43.55     5.19
2810 0020 0028  2456657.029213   103.62   -60.60    13.09   -56.09     0.00
2810 0020 0028  2456657.029213   107.56   -65.67    12.86   -71.07   -10.39
2810 0020 0028  2456657.029213   107.81   -60.69    12.81   -76.48    -5.19
2810 0020 0028  2456657.029213   107.91   -70.40    12.79   -50.52     0.00
2810 0020 0028  2456657.029213   108.52   -55.70    12.79   -64.38     0.00
2810 0020 0028  2456657.029213   112.72   -60.69    12.48   -76.48    -5.19
2810 0020 0028  2456657.029213   112.72   -65.59    12.48   -64.61    -5.19
2810 0020 0028  2456657.029213   112.89   -70.40    12.50   -48.78     0.00
2810 0020 0028  2456657.029213   117.53   -65.59    12.16   -66.76    -5.19
2810 0020 0028  2456657.029213   117.79   -60.69    12.16   -71.38    -5.19
2810 0020 0028  2456657.029213   118.23   -70.40    12.13   -40.07     0.00
2810 0020 0028  2456657.029213   122.69   -60.69    11.84   -71.38    -5.19
2810 0020 0028  2456657.029213   122.78   -65.59    11.81   -58.15    -5.19
2810 0020 0028  2456657.029213   123.12   -70.22    11.82   -40.07    10.39
2810 0020 0028  2456657.029213   128.03   -60.69    11.46   -58.64    -5.19
2810 0020 0028  2456657.029213   128.72   -55.79    11.41   -43.90    -5.19
2810 0020 0028  2456657.029213   128.72   -70.22    11.42   -26.13    10.39
2810 0020 0028  2456657.029213   132.93   -60.69    11.13   -58.64    -5.19
2810 0020 0028  2456657.029213   133.62   -65.59    11.10   -32.30    -5.19
2810 0020 0028  2456657.029213   133.80   -55.70    11.09   -38.04     0.00
2810 0020 0028  2456657.029213   137.82   -65.59    10.80   -49.53    -5.19
2810 0020 0028  2456657.029213   138.00   -60.69    10.80   -53.54    -5.19
2810 0020 0028  2456657.029213   138.09   -55.79    10.79   -58.53    -5.19
2810 0020 0028  2456657.029213   142.81   -55.88    10.50   -64.38   -10.39
2810 0020 0028  2456657.029213   148.41   -50.80    10.10   -45.95     0.00
2810 0020 0028  2456657.029213    85.59   -75.65    14.29   -79.07   -20.77
2810 0020 0028  2456657.029213    89.79   -65.41    14.03   -25.84     5.19
2810 0020 0028  2456657.029213    90.49   -75.65    13.97   -79.07   -20.77
2810 0020 0028  2456657.029213    92.94   -65.77    13.81   -68.91   -15.58
2810 0020 0028  2456657.029213    98.54   -70.31    13.45   -41.81     5.19
2810 0020 0028  2456657.029213    98.72   -60.60    13.43   -56.09     0.00
2810 0020 0028  2456657.029213    98.72   -65.50    13.41   -47.38     0.00
2810 0024 0032  2456657.050046   102.56   -65.85    13.17   -73.22   -20.77
2810 0024 0032  2456657.050046   102.66   -61.03    13.18   -84.13   -25.97
2810 0024 0032  2456657.050046   103.27   -70.49    13.11   -45.29    -5.19
2810 0024 0032  2456657.050046   107.56   -60.87    12.84   -84.13   -15.58
2810 0024 0032  2456657.050046   107.91   -65.67    12.82   -62.45   -10.39
2810 0024 0032  2456657.050046   108.25   -70.49    12.79   -43.55    -5.19
2810 0024 0032  2456657.050046   112.54   -60.78    12.52   -81.58   -10.39
2810 0024 0032  2456657.050046   113.06   -65.50    12.46   -55.99     0.00
2810 0024 0032  2456657.050046   113.16   -70.40    12.47   -43.55     0.00
2810 0024 0032  2456657.050046   117.97   -60.69    12.13   -66.28    -5.19
2810 0024 0032  2456657.050046   117.97   -65.50    12.13   -55.99     0.00
2810 0024 0032  2456657.050046   118.41   -70.22    12.13   -36.58    10.39
2810 0024 0032  2456657.050046   122.95   -65.59    11.79   -53.84    -5.19
2810 0024 0032  2456657.050046   123.22   -60.69    11.78   -56.09    -5.19
2810 0024 0032  2456657.050046   123.22   -70.31    11.79   -38.33     5.19
2810 0024 0032  2456657.050046   128.12   -55.79    11.46   -64.38    -5.19
2810 0024 0032  2456657.050046   128.12   -60.69    11.46   -56.09    -5.19
2810 0024 0032  2456657.050046   128.12   -65.50    11.48   -47.38     0.00
2810 0024 0032  2456657.050046   133.01   -55.79    11.14   -64.38    -5.19
2810 0024 0032  2456657.050046   133.01   -60.69    11.12   -56.09    -5.19
2810 0024 0032  2456657.050046   133.01   -65.50    11.14   -47.38     0.00
2810 0024 0032  2456657.050046   138.00   -60.69    10.80   -53.54    -5.19
2810 0024 0032  2456657.050046   138.00   -65.59    10.80   -45.23    -5.19
2810 0024 0032  2456657.050046   138.09   -55.70    10.81   -58.53     0.00
2810 0024 0032  2456657.050046   142.90   -60.69    10.48   -53.54    -5.19
2810 0024 0032  2456657.050046   142.99   -55.70    10.48   -58.53     0.00
2810 0024 0032  2456657.050046   147.80   -60.69    10.16   -53.54    -5.19
2810 0024 0032  2456657.050046   151.56   -60.78     9.91   -86.68   -10.39
2810 0024 0032  2456657.050046   153.22   -55.70     9.79   -43.90     0.00
2810 0024 0032  2456657.050046   157.60   -55.79     9.51   -61.46    -5.19
2810 0024 0032  2456657.050046   162.32   -55.70     9.19   -67.31     0.00
2810 0024 0032  2456657.050046    83.58   -75.30    14.44   -35.58     0.00
2810 0024 0032  2456657.050046    88.66   -65.67    14.11   -53.84   -10.39
2810 0024 0032  2456657.050046    89.00   -75.30    14.11   -27.67     0.00
2810 0024 0032  2456657.050046    89.27   -70.40    14.05   -31.36     0.00
