C_END
2811 0024 0032  2456658.018623   102.43   -70.31    13.38   -10.45     5.19
2811 0024 0032  2456658.018623   116.43   -70.31    12.45   -24.39     5.19
2811 0024 0032  2456658.018623   125.00   -70.31    11.88   -48.78     5.19
2811 0024 0032  2456658.018623   129.99   -70.40    11.55   -47.04     0.00
2811 0024 0032  2456658.018623   134.80   -70.40    11.25   -48.78     0.00
2811 0024 0032  2456658.018623   140.49   -70.40    10.85   -33.10     0.00
2811 0024 0032  2456658.018623   144.86   -70.14    10.54   -43.55    15.58
2811 0024 0032  2456658.018623    91.49   -65.41    14.11   -40.92     5.19
2811 0024 0032  2456658.018623    95.86   -65.59    13.81   -53.84    -5.19
2811 0024 0032  2456658.018623   104.00   -65.59    13.29   -94.76    -5.19
2811 0024 0032  2456658.018623   107.85   -65.59    13.02  -120.60    -5.19
2811 0024 0032  2456658.018623   140.57   -65.41    10.84   -38.76     5.19
2811 0024 0032  2456658.018623   145.38   -65.33    10.51   -40.92    10.39
2811 0024 0032  2456658.018623   154.13   -65.23     9.91   -66.76    15.58
2811 0024 0032  2456658.018623   158.69   -65.15     9.63   -75.38    20.77
2811 0024 0032  2456658.018623    70.31   -60.60    15.52   -94.33     0.00
2811 0024 0032  2456658.018623    74.87   -60.69    15.21  -104.52    -5.19
2811 0024 0032  2456658.018623    79.94   -60.60    14.88   -99.43     0.00
2811 0024 0032  2456658.018623    85.28   -60.60    14.52   -86.68     0.00
2811 0024 0032  2456658.018623    90.18   -60.60    14.20   -86.68     0.00
2811 0024 0032  2456658.018623    95.07   -60.60    13.86   -86.68     0.00
2811 0024 0032  2456658.018623    97.79   -60.78    13.67  -150.41   -10.39
2811 0024 0032  2456658.018623   102.69   -60.60    13.37  -150.41     0.00
2811 0024 0032  2456658.018623   108.98   -60.69    12.95  -109.62    -5.19
2811 0024 0032  2456658.018623   121.15   -60.60    12.14   -40.79     0.00
2811 0024 0032  2456658.018623   126.05   -60.60    11.79   -40.79     0.00
2811 0024 0032  2456658.018623   130.25   -60.60    11.52   -61.18     0.00
2811 0024 0032  2456658.018623   135.15   -60.60    11.21   -61.18     0.00
2811 0024 0032  2456658.018623    80.55   -55.79    14.84   -93.65    -5.19
2811 0024 0032  2456658.018623    85.97   -55.70    14.50   -76.09     0.00
2811 0024 0032  2456658.018623    90.97   -55.62    14.15   -73.16     5.19
2811 0024 0032  2456658.018623    95.78   -55.62    13.85   -76.09     5.19
2811 0024 0032  2456658.018623   148.97   -55.62    10.29   -99.50     5.19
2811 0024 0032  2456658.018623   155.45   -55.53     9.84   -46.82    10.39
2811 0024 0032  2456658.018623   158.78   -55.70     9.63   -99.50     0.00
2811 0024 0032  2456658.018623   164.28   -55.44     9.23   -79.02    15.58
2811 0024 0032  2456658.018623    71.53   -50.97    15.43   -75.49   -10.39
2811 0024 0032  2456658.018623    76.09   -50.88    15.14   -88.62    -5.19
2811 0024 0032  2456658.018623    80.72   -50.80    14.85   -98.47     0.00
2811 0024 0032  2456658.018623    86.06   -50.80    14.49   -82.06     0.00
2811 0024 0032  2456658.018623    90.78   -50.80    14.16   -88.62     0.00
2811 0024 0032  2456658.018623    95.52   -50.80    13.84   -95.19     0.00
2811 0024 0032  2456658.018623   100.59   -50.72    13.50   -88.62     5.19
2811 0024 0032  2456658.018623   105.22   -50.72    13.21   -98.47     5.19
2811 0024 0032  2456658.018623   115.81   -50.80    12.48   -68.93     0.00
2811 0024 0032  2456658.018623   117.12   -51.15    12.40  -203.50   -20.77
2811 0024 0032  2456658.018623   122.03   -51.15    12.06  -203.50   -20.77
2811 0024 0032  2456658.018623   126.13   -51.15    11.80  -233.04   -20.77
2811 0024 0032  2456658.018623   138.30   -50.80    10.99  -144.42     0.00
2811 0024 0032  2456658.018623   140.93   -51.06    10.83  -229.76   -15.58
2811 0024 0032  2456658.018623   150.63   -50.88    10.15  -233.04    -5.19
2811 0024 0032  2456658.018623   155.80   -50.80     9.82  -223.19     0.00
2811 0024 0032  2456658.018623    85.37   -45.90    14.50  -119.26     0.00
2811 0024 0032  2456658.018623   117.38   -46.16    12.38  -213.23   -15.58
2811 0024 0032  2456658.018623   122.38   -46.16    12.05  -209.61   -15.58
2811 0024 0032  2456658.018623   127.19   -46.16    11.75  -213.23   -15.58
2811 0024 0032  2456658.018623   132.96   -45.98    11.35  -177.09    -5.19
2811 0024 0032  2456658.018623   159.22   -45.64     9.63  -104.81    15.58
2811 0024 0032  2456658.018623   164.12   -45.64     9.29  -104.81    15.58
