C_END
2806 0028 0036  2456653.050764   100.43   -55.70    12.50   -79.02     0.00
2806 0028 0036  2456653.050764   101.31   -40.83    12.47   -66.63    10.39
2806 0028 0036  2456653.050764   101.47   -45.81    12.44   -54.21     5.19
2806 0028 0036  2456653.050764   104.54   -36.10    12.21  -151.06     0.00
2806 0028 0036  2456653.050764   104.62   -60.60    12.21   -89.23     0.00
2806 0028 0036  2456653.050764   106.20   -40.91    12.12   -66.63     5.19
2806 0028 0036  2456653.050764   106.38   -45.81    12.11   -54.21     5.19
2806 0028 0036  2456653.050764   109.88   -60.60    11.84   -79.03     0.00
2806 0028 0036  2456653.050764   110.31   -36.10    11.85  -109.10     0.00
2806 0028 0036  2456653.050764   110.31   -55.70    11.86   -76.09     0.00
2806 0028 0036  2456653.050764   111.11   -40.91    11.79   -66.63     5.19
2806 0028 0036  2456653.050764   111.11   -45.90    11.77   -61.44     0.00
2806 0028 0036  2456653.050764   111.37   -50.72    11.77   -45.95     5.19
2806 0028 0036  2456653.050764   115.22   -36.10    11.51  -109.10     0.00
2806 0028 0036  2456653.050764   115.22   -55.70    11.51   -76.09     0.00
2806 0028 0036  2456653.050764   115.22   -60.60    11.52   -66.28     0.00
2806 0028 0036  2456653.050764   115.56   -41.09    11.48   -86.23    -5.19
2806 0028 0036  2456653.050764   115.65   -45.90    11.46   -75.89     0.00
2806 0028 0036  2456653.050764   115.91   -70.40    11.46   -31.36     0.00
2806 0028 0036  2456653.050764   119.50   -46.08    11.21  -119.26   -10.39
2806 0028 0036  2456653.050764   119.67   -55.79    11.18   -90.72    -5.19
2806 0028 0036  2456653.050764   120.12   -70.40    11.21   -45.29     0.00
2806 0028 0036  2456653.050764   120.29   -60.60    11.18   -61.18     0.00
2806 0028 0036  2456653.050764   120.72   -31.02    11.12   -84.40    10.39
2806 0028 0036  2456653.050764   124.31   -46.08    10.88  -122.88   -10.39
2806 0028 0036  2456653.050764   124.75   -36.37    10.88  -121.69   -15.58
2806 0028 0036  2456653.050764   125.02   -31.20    10.83  -115.49     0.00
2806 0028 0036  2456653.050764   125.11   -55.79    10.84   -73.16    -5.19
2806 0028 0036  2456653.050764   125.28   -60.60    10.85   -58.64     0.00
2806 0028 0036  2456653.050764   125.37   -41.09    10.81   -86.23    -5.19
2806 0028 0036  2456653.050764   125.37   -65.50    10.79   -47.38     0.00
2806 0028 0036  2456653.050764   125.72   -70.40    10.78   -31.36     0.00
2806 0028 0036  2456653.050764   129.04   -45.90    10.56  -130.10     0.00
2806 0028 0036  2456653.050764   129.66   -36.37    10.56  -121.69   -15.58
2806 0028 0036  2456653.050764   130.00   -55.79    10.50   -73.16    -5.19
2806 0028 0036  2456653.050764   130.09   -60.52    10.53   -61.18     5.19
2806 0028 0036  2456653.050764   130.88   -31.29    10.48   -66.63    -5.19
2806 0028 0036  2456653.050764   131.14   -70.49    10.45   -20.90    -5.19
2806 0028 0036  2456653.050764   132.80   -41.17    10.34  -192.05   -10.39
2806 0028 0036  2456653.050764   134.12   -46.08    10.22  -122.88   -10.39
2806 0028 0036  2456653.050764   134.99   -60.52    10.18   -61.18     5.19
2806 0028 0036  2456653.050764   135.25   -55.79    10.20   -61.46    -5.19
2806 0028 0036  2456653.050764   135.51   -50.80    10.13   -59.08     0.00
2806 0028 0036  2456653.050764   135.60   -26.48    10.15   -79.15   -10.39
2806 0028 0036  2456653.050764   135.87   -31.29    10.10   -62.19    -5.19
2806 0028 0036  2456653.050764   140.59   -55.70     9.81   -46.82     0.00
2806 0028 0036  2456653.050764   140.76   -50.72     9.82   -45.95     5.19
2806 0028 0036  2456653.050764   140.86   -60.34     9.81   -33.14    15.58
2806 0028 0036  2456653.050764   144.35   -45.98     9.57  -104.81    -5.19
2806 0028 0036  2456653.050764   145.66   -50.72     9.48   -45.95     5.19
2806 0028 0036  2456653.050764   146.19   -31.20     9.44   -35.54     0.00
2806 0028 0036  2456653.050764   149.43   -45.90     9.20   -97.58     0.00
2806 0028 0036  2456653.050764   150.56   -50.72     9.16   -45.95     5.19
2806 0028 0036  2456653.050764    51.78   -65.41    15.75   -49.53     5.19
2806 0028 0036  2456653.050764    52.22   -70.31    15.71   -31.36     5.19
2806 0028 0036  2456653.050764    52.66   -50.80    15.67   -42.67     0.00
2806 0028 0036  2456653.050764    56.67   -65.41    15.41   -49.53     5.19
2806 0028 0036  2456653.050764    57.64   -50.80    15.34   -39.39     0.00
2806 0028 0036  2456653.050764    61.58   -65.41    15.07   -49.53     5.19
2806 0028 0036  2456653.050764    61.93   -50.88    15.04   -62.36    -5.19
2806 0028 0036  2456653.050764    65.25   -51.06    14.84  -121.44   -15.58
2806 0028 0036  2456653.050764    66.47   -41.00    14.73   -90.15     0.00
2806 0028 0036  2456653.050764    66.74   -45.90    14.74   -72.28     0.00
2806 0028 0036  2456653.050764    70.41   -51.06    14.50  -111.60   -15.58
2806 0028 0036  2456653.050764    70.68   -36.10    14.47  -130.08     0.00
2806 0028 0036  2456653.050764    71.03   -31.11    14.46  -119.94     5.19
2806 0028 0036  2456653.050764    71.38   -41.00    14.41   -90.15     0.00
2806 0028 0036  2456653.050764    71.56   -45.81    14.41   -75.89     5.19
2806 0028 0036  2456653.050764    74.97   -31.29    14.21  -168.80    -5.19
2806 0028 0036  2456653.050764    75.58   -70.49    14.12   -54.00    -5.19
2806 0028 0036  2456653.050764    76.02   -36.10    14.12  -109.10     0.00
2806 0028 0036  2456653.050764    76.02   -65.41    14.14   -55.99     5.19
2806 0028 0036  2456653.050764    76.19   -60.60    14.11   -61.18     0.00
2806 0028 0036  2456653.050764    76.28   -41.00    14.09   -90.15     0.00
2806 0028 0036  2456653.050764    76.28   -45.90    14.09   -83.12     0.00
2806 0028 0036  2456653.050764    76.97   -55.70    14.05   -43.90     0.00
2806 0028 0036  2456653.050764    80.31   -65.50    13.82   -71.07     0.00
2806 0028 0036  2456653.050764    80.48   -60.60    13.79   -79.03     0.00
2806 0028 0036  2456653.050764    80.66   -70.31    13.80   -50.52     5.19
2806 0028 0036  2456653.050764    80.82   -45.98    13.79   -97.58    -5.19
2806 0028 0036  2456653.050764    80.91   -36.10    13.79  -109.10     0.00
2806 0028 0036  2456653.050764    81.09   -41.09    13.79   -94.06    -5.19
2806 0028 0036  2456653.050764    81.79   -55.70    13.72   -46.82     0.00
