C_END
2793 0028 0036  2456640.084329   101.67   -60.52     9.73  -101.97     5.19
2793 0028 0036  2456640.084329   102.11   -55.70     9.72  -102.43     0.00
2793 0028 0036  2456640.084329   103.77   -50.80     9.59   -52.52     0.00
2793 0028 0036  2456640.084329    13.73   -46.08    15.62  -133.72   -10.39
2793 0028 0036  2456640.084329    13.82   -56.05    15.59  -105.35   -20.77
2793 0028 0036  2456640.084329    14.87   -70.40    15.54   -41.81     0.00
2793 0028 0036  2456640.084329    18.72   -56.05    15.27  -105.35   -20.77
2793 0028 0036  2456640.084329    19.33   -46.08    15.22  -104.81   -10.39
2793 0028 0036  2456640.084329    19.95   -75.38    15.18   -28.99    -5.19
2793 0028 0036  2456640.084329    20.30   -70.31    15.13   -31.36     5.19
2793 0028 0036  2456640.084329    20.47   -60.60    15.14   -40.79     0.00
2793 0028 0036  2456640.084329    23.88   -65.50    14.91   -71.07     0.00
2793 0028 0036  2456640.084329    24.49   -55.88    14.88   -76.09   -10.39
2793 0028 0036  2456640.084329    24.67   -70.22    14.88   -41.81    10.39
2793 0028 0036  2456640.084329    25.20   -60.52    14.83   -45.89     5.19
2793 0028 0036  2456640.084329    28.34   -56.14    14.62  -111.21   -25.97
2793 0028 0036  2456640.084329    28.70   -41.27    14.61  -133.26   -15.58
2793 0028 0036  2456640.084329    28.96   -65.67    14.55   -66.76   -10.39
2793 0028 0036  2456640.084329    30.09   -60.42    14.50   -45.89    10.39
2793 0028 0036  2456640.084329    30.80   -50.53    14.44   -32.82    15.58
2793 0028 0036  2456640.084329    33.07   -41.35    14.29  -156.77   -20.77
2793 0028 0036  2456640.084329    33.86   -65.67    14.24   -66.76   -10.39
2793 0028 0036  2456640.084329    34.12   -50.88    14.25   -91.90    -5.19
2793 0028 0036  2456640.084329    34.12   -60.60    14.23   -71.38     0.00
2793 0028 0036  2456640.084329    34.30   -31.38    14.24  -115.49   -10.39
2793 0028 0036  2456640.084329    34.30   -45.98    14.21   -93.96    -5.19
2793 0028 0036  2456640.084329    34.30   -55.53    14.25   -76.09    10.39
2793 0028 0036  2456640.084329    37.53   -60.87    14.04  -114.72   -15.58
2793 0028 0036  2456640.084329    37.71   -65.77    14.01   -92.60   -15.58
2793 0028 0036  2456640.084329    37.97   -41.35    13.98  -156.77   -20.77
2793 0028 0036  2456640.084329    38.67   -55.79    13.93   -93.65    -5.19
2793 0028 0036  2456640.084329    38.94   -45.98    13.91  -104.81    -5.19
2793 0028 0036  2456640.084329    39.02   -50.88    13.91   -91.90    -5.19
2793 0028 0036  2456640.084329    42.17   -65.94    13.70  -103.37   -25.97
2793 0028 0036  2456640.084329    43.13   -51.15    13.62  -121.44   -20.77
2793 0028 0036  2456640.084329    43.57   -55.79    13.61   -93.65    -5.19
2793 0028 0036  2456640.084329    44.09   -41.09    13.55  -101.90    -5.19
