C_END
2779 0004 0008  2456626.093484    12.88   -45.90    12.79   -50.60     0.00
2779 0004 0008  2456626.093484    19.79   -55.97    12.31  -137.55   -15.58
2779 0004 0008  2456626.093484     2.64   -45.90    13.44   -68.67     0.00
2779 0004 0008  2456626.093484     3.16   -41.09    13.44   -50.95    -5.19
2779 0004 0008  2456626.093484    32.30   -41.09    11.48   -62.71    -5.19
2779 0004 0008  2456626.093484   337.26   -70.22    15.16   -50.52    10.39
2779 0004 0008  2456626.093484   341.81   -70.22    14.82   -57.49    10.39
2779 0004 0008  2456626.093484   343.22   -60.87    14.77   -43.34   -15.58
2779 0004 0008  2456626.093484   346.62   -36.28    14.55  -142.67   -10.39
2779 0004 0008  2456626.093484   347.59   -75.38    14.45   -30.31    -5.19
2779 0004 0008  2456626.093484   347.68   -60.87    14.44   -56.09   -15.58
2779 0004 0008  2456626.093484   348.20   -40.91    14.42   -62.71     5.19
2779 0004 0008  2456626.093484   348.81   -70.58    14.38   -15.68   -10.39
2779 0004 0008  2456626.093484   353.01   -41.00    14.09   -66.63     0.00
2779 0004 0008  2456626.093484   357.74   -45.72    13.77   -68.67    10.39
2779 0004 0008  2456626.093484   357.91   -41.00    13.77   -66.63     0.00
2779 0004 0008  2456626.093484    41.23   -65.67    10.91   -55.99   -10.39
2779 0004 0008  2456626.093484    41.75   -45.90    10.85   -72.28     0.00
2779 0004 0008  2456626.093484    41.75   -50.80    10.85   -65.65     0.00
2779 0004 0008  2456626.093484    45.95   -65.67    10.58   -60.30   -10.39
2779 0004 0008  2456626.093484    46.65   -45.90    10.53   -72.28     0.00
2779 0004 0008  2456626.093484    46.65   -50.80    10.54   -65.65     0.00
2779 0004 0008  2456626.093484    50.85   -65.50    10.25   -60.30     0.00
2779 0004 0008  2456626.093484    51.81   -46.08    10.19   -61.44   -10.39
2779 0004 0008  2456626.093484    51.81   -50.97    10.20   -55.80   -10.39
2779 0004 0008  2456626.093484    54.79   -65.77     9.98   -83.99   -15.58
2779 0004 0008  2456626.093484    56.54   -46.16     9.85   -68.67   -15.58
2779 0004 0008  2456626.093484    61.62   -46.16     9.52   -61.44   -15.58
2779 0004 0008  2456626.093484    61.70   -65.50     9.51   -34.46     0.00
2779 0004 0008  2456626.093484    61.96   -60.60     9.53   -33.14     0.00
2779 0004 0008  2456626.093484     7.54   -41.09    13.12   -74.47    -5.19
2779 0004 0008  2456626.093484     7.97   -45.90    13.11   -50.60     0.00
2779 0004 0008  2456626.093484     7.97   -50.80    13.10   -45.95     0.00
2779 0008 0012  2456626.135150     2.55   -41.00    13.46   -78.39     0.00
2779 0008 0012  2456626.135150    27.58   -50.88    11.79   -45.95    -5.19
2779 0008 0012  2456626.135150    30.82   -50.72    11.58  -108.31     5.19
2779 0008 0012  2456626.135150   332.27   -75.30    15.47   -39.53     0.00
2779 0008 0012  2456626.135150     3.34   -45.90    13.43   -39.75     0.00
2779 0008 0012  2456626.135150   337.70   -75.47    15.12   -31.63   -10.39
2779 0008 0012  2456626.135150   338.05   -70.40    15.13   -34.84     0.00
2779 0008 0012  2456626.135150   341.90   -75.30    14.86   -42.17     0.00
2779 0008 0012  2456626.135150   342.69   -41.26    14.80   -90.15   -15.58
2779 0008 0012  2456626.135150   343.12   -70.49    14.78   -31.36    -5.19
2779 0008 0012  2456626.135150   347.33   -75.38    14.50   -34.26    -5.19
2779 0008 0012  2456626.135150   347.50   -41.00    14.47   -94.06     0.00
2779 0008 0012  2456626.135150   348.02   -70.49    14.46   -31.36    -5.19
2779 0008 0012  2456626.135150   352.31   -41.00    14.15   -97.98     0.00
2779 0008 0012  2456626.135150   357.74   -45.90    13.81   -68.67     0.00
2779 0008 0012  2456626.135150    40.88   -45.81    10.93  -108.42     5.19
2779 0008 0012  2456626.135150    42.19   -50.97    10.84   -49.23   -10.39
2779 0008 0012  2456626.135150    45.69   -65.67    10.58   -66.76   -10.39
2779 0008 0012  2456626.135150    46.65   -56.05    10.54   -58.53   -20.77
2779 0008 0012  2456626.135150    46.74   -50.97    10.50   -62.36   -10.39
2779 0008 0012  2456626.135150    51.11   -65.67    10.25   -53.84   -10.39
2779 0008 0012  2456626.135150    51.47   -45.81    10.22   -75.89     5.19
2779 0008 0012  2456626.135150    56.01   -65.67     9.92   -53.84   -10.39
2779 0008 0012  2456626.135150    56.80   -26.30     9.84   -74.49     0.00
2779 0008 0012  2456626.135150    56.80   -50.80     9.87   -52.52     0.00
2779 0008 0012  2456626.135150    67.12   -55.79     9.18   -29.27    -5.19
2779 0012 0016  2456626.176817    13.40   -45.98    12.76   -28.91    -5.19
