C_END
2783 0000 0004  2456629.977141     0.37   -45.90    14.38   -61.44     0.00
2783 0000 0004  2456629.977141     0.37   -50.88    14.39   -55.80    -5.19
2783 0000 0004  2456629.977141     0.37   -55.97    14.41   -49.75   -15.58
2783 0000 0004  2456629.977141    13.67   -60.95    13.52   -84.13   -20.77
2783 0000 0004  2456629.977141    13.67   -65.77    13.54   -71.07   -15.58
2783 0000 0004  2456629.977141    14.20   -26.48    13.50  -125.70   -10.39
2783 0000 0004  2456629.977141    14.98   -50.88    13.41   -59.08    -5.19
2783 0000 0004  2456629.977141    15.16   -46.08    13.43   -57.82   -10.39
2783 0000 0004  2456629.977141    18.57   -60.95    13.21   -84.13   -20.77
2783 0000 0004  2456629.977141    19.45   -41.00    13.14   -90.15     0.00
2783 0000 0004  2456629.977141    19.80   -46.08    13.09   -68.67   -10.39
2783 0000 0004  2456629.977141    19.88   -31.20    13.11   -79.96     0.00
2783 0000 0004  2456629.977141    20.15   -65.50    13.12   -32.30     0.00
2783 0000 0004  2456629.977141    20.23   -50.80    13.05   -45.95     0.00
2783 0000 0004  2456629.977141    23.38   -31.90    12.86  -151.03   -41.55
2783 0000 0004  2456629.977141    23.48   -60.95    12.84   -84.13   -20.77
2783 0000 0004  2456629.977141    23.82   -41.27    12.84  -113.66   -15.58
2783 0000 0004  2456629.977141    24.00   -36.37    12.85  -113.29   -15.58
2783 0000 0004  2456629.977141    24.61   -45.98    12.80   -72.28    -5.19
2783 0000 0004  2456629.977141    25.05   -65.50    12.77   -32.30     0.00
2783 0000 0004  2456629.977141    29.16   -55.79    12.50   -70.24    -5.19
2783 0000 0004  2456629.977141    29.43   -41.00    12.47   -82.31     0.00
2783 0000 0004  2456629.977141    29.43   -45.98    12.46   -75.89    -5.19
2783 0000 0004  2456629.977141    29.51   -50.88    12.45   -65.65    -5.19
2783 0000 0004  2456629.977141    29.51   -60.78    12.48   -50.99   -10.39
2783 0000 0004  2456629.977141    29.69   -31.20    12.45   -79.96     0.00
2783 0000 0004  2456629.977141    30.04   -65.59    12.46   -30.15    -5.19
2783 0000 0004  2456629.977141    32.57   -60.78    12.27  -104.52   -10.39
2783 0000 0004  2456629.977141    33.53   -65.77    12.21   -64.61   -15.58
2783 0000 0004  2456629.977141   341.12   -50.88    15.69   -42.67    -5.19
2783 0000 0004  2456629.977141    34.14   -50.97    12.13   -75.49   -10.39
2783 0000 0004  2456629.977141    34.23   -41.09    12.12   -86.23    -5.19
2783 0000 0004  2456629.977141    34.41   -45.90    12.13   -72.28     0.00
2783 0000 0004  2456629.977141   345.14   -31.38    15.43  -102.17   -10.39
2783 0000 0004  2456629.977141   346.02   -50.88    15.36   -42.67    -5.19
2783 0000 0004  2456629.977141   346.11   -45.81    15.34   -43.37     5.19
2783 0000 0004  2456629.977141   349.52   -36.28    15.14  -121.69   -10.39
2783 0000 0004  2456629.977141   350.75   -45.90    15.05   -54.21     0.00
2783 0000 0004  2456629.977141   350.93   -50.88    15.06   -42.67    -5.19
2783 0000 0004  2456629.977141   353.89   -41.35    14.82  -137.18   -20.77
2783 0000 0004  2456629.977141   354.25   -36.28    14.81  -130.08   -10.39
2783 0000 0004  2456629.977141   355.56   -50.97    14.73   -52.52   -10.39
2783 0000 0004  2456629.977141   355.64   -55.88    14.73   -43.90   -10.39
2783 0000 0004  2456629.977141    38.44   -65.77    11.87   -64.61   -15.58
2783 0000 0004  2456629.977141    39.14   -45.98    11.82   -79.51    -5.19
2783 0000 0004  2456629.977141    39.23   -60.78    11.82   -53.54   -10.39
2783 0000 0004  2456629.977141    39.31   -41.00    11.81   -78.39     0.00
2783 0000 0004  2456629.977141     4.22   -51.06    14.18   -95.19   -15.58
2783 0000 0004  2456629.977141    43.34   -65.77    11.56   -64.61   -15.58
2783 0000 0004  2456629.977141    44.03   -45.98    11.51   -79.51    -5.19
2783 0000 0004  2456629.977141    44.39   -55.97    11.46   -52.68   -15.58
2783 0000 0004  2456629.977141    44.56   -60.78    11.46   -40.79   -10.39
2783 0000 0004  2456629.977141    49.46   -60.78    11.14   -40.79   -10.39
2783 0000 0004  2456629.977141     5.27   -55.97    14.11   -49.75   -15.58
2783 0000 0004  2456629.977141     5.36   -46.08    14.09   -57.82   -10.39
2783 0000 0004  2456629.977141    59.35   -55.88    10.45   -43.90   -10.39
2783 0000 0004  2456629.977141    64.25   -41.00    10.14   -58.79     0.00
2783 0000 0004  2456629.977141    69.14   -41.09     9.82   -58.79    -5.19
2783 0000 0004  2456629.977141    73.88   -36.01     9.50   -71.33     5.19
2783 0000 0004  2456629.977141     8.69   -46.42    13.84  -122.88   -31.16
2783 0000 0004  2456629.977141     8.77   -56.05    13.84   -96.57   -20.77
2783 0000 0004  2456629.977141     9.12   -51.06    13.85   -95.19   -15.58
2783 0000 0004  2456629.977141     9.21   -65.77    13.84   -60.30   -15.58
2783 0000 0004  2456629.977141     9.29   -26.48    13.81  -125.70   -10.39
2783 0004 0008  2456630.018808     0.55   -35.84    14.39   -62.94    15.58
2783 0004 0008  2456630.018808    10.17   -65.59    13.76   -36.61    -5.19
2783 0004 0008  2456630.018808    13.23   -60.69    13.53   -96.88    -5.19
2783 0004 0008  2456630.018808    14.11   -36.19    13.50  -117.49    -5.19
