C_END
2776 0004 0008  2456623.097928     0.22   -41.35    13.03  -192.05   -20.77
2776 0004 0008  2456623.097928    17.62   -45.90    11.83   -65.05     0.00
2776 0004 0008  2456623.097928    20.34   -50.80    11.66  -141.14     0.00
2776 0004 0008  2456623.097928    22.79   -40.91    11.52   -58.79     5.19
2776 0004 0008  2456623.097928    25.24   -50.80    11.33  -141.14     0.00
2776 0004 0008  2456623.097928   327.57   -41.00    15.18  -117.58     0.00
2776 0004 0008  2456623.097928   327.66   -45.98    15.17  -104.81    -5.19
2776 0004 0008  2456623.097928   327.66   -50.88    15.18   -95.19    -5.19
2776 0004 0008  2456623.097928   332.74   -41.00    14.84  -105.82     0.00
2776 0004 0008  2456623.097928   332.83   -31.11    14.83  -115.49     5.19
2776 0004 0008  2456623.097928   332.83   -45.81    14.84   -93.96     5.19
2776 0004 0008  2456623.097928   333.70   -26.21    14.77   -74.49     5.19
2776 0004 0008  2456623.097928   337.12   -50.88    14.57  -108.31    -5.19
2776 0004 0008  2456623.097928   337.47   -40.91    14.52  -113.66     5.19
2776 0004 0008  2456623.097928   338.34   -45.81    14.48   -68.67     5.19
2776 0004 0008  2456623.097928   338.60   -26.30    14.46   -74.49     0.00
2776 0004 0008  2456623.097928   342.27   -35.92    14.20  -125.88    10.39
2776 0004 0008  2456623.097928   342.62   -41.00    14.18  -101.90     0.00
2776 0004 0008  2456623.097928   343.15   -26.12    14.15   -93.11    10.39
2776 0004 0008  2456623.097928   343.32   -45.81    14.14   -65.05     5.19
2776 0004 0008  2456623.097928   346.91   -50.88    13.88  -108.31    -5.19
2776 0004 0008  2456623.097928   347.52   -41.00    13.87  -101.90     0.00
2776 0004 0008  2456623.097928   347.70   -31.11    13.85  -106.61     5.19
2776 0004 0008  2456623.097928   348.14   -45.81    13.82   -68.67     5.19
2776 0004 0008  2456623.097928   348.66   -36.10    13.78   -54.55     0.00
2776 0004 0008  2456623.097928   352.42   -41.00    13.51  -101.90     0.00
2776 0004 0008  2456623.097928   353.04   -50.72    13.47   -62.36     5.19
2776 0004 0008  2456623.097928   353.56   -45.81    13.48   -46.98     5.19
2776 0004 0008  2456623.097928   357.50   -40.91    13.16   -94.06     5.19
2776 0004 0008  2456623.097928   358.20   -50.80    13.14   -52.52     0.00
2776 0004 0008  2456623.097928   358.46   -45.81    13.14   -46.98     5.19
2776 0004 0008  2456623.097928    36.97   -50.88    10.55   -68.93    -5.19
2776 0004 0008  2456623.097928    37.58   -45.81    10.52   -50.60     5.19
2776 0004 0008  2456623.097928    41.60   -55.62    10.24   -70.24     5.19
2776 0004 0008  2456623.097928    41.78   -60.69    10.21   -56.09    -5.19
2776 0004 0008  2456623.097928    41.87   -50.88    10.22   -68.93    -5.19
2776 0004 0008  2456623.097928    42.48   -45.81    10.21   -50.60     5.19
2776 0004 0008  2456623.097928    46.06   -65.67     9.94   -62.45   -10.39
2776 0004 0008  2456623.097928    46.59   -55.79     9.91   -67.31    -5.19
2776 0004 0008  2456623.097928     4.85   -41.35    12.69  -203.81   -20.77
2776 0004 0008  2456623.097928     8.00   -50.80    12.48   -52.52     0.00
2776 0004 0008  2456623.097928     9.75   -41.35    12.36  -203.81   -20.77
2776 0008 0012  2456623.139595     0.74   -36.28    12.98  -180.43   -10.39
2776 0008 0012  2456623.139595    17.01   -50.88    11.89   -82.06    -5.19
2776 0008 0012  2456623.139595    22.09   -50.97    11.55   -75.49   -10.39
2776 0008 0012  2456623.139595    26.02   -50.97    11.29  -111.60   -10.39
2776 0008 0012  2456623.139595    31.45   -45.90    10.93  -101.19     0.00
2776 0008 0012  2456623.139595   327.75   -31.20    15.18  -124.38     0.00
2776 0008 0012  2456623.139595   328.19   -26.30    15.13  -107.08     0.00
2776 0008 0012  2456623.139595   328.27   -45.98    15.16   -79.51    -5.19
2776 0008 0012  2456623.139595   332.65   -36.19    14.86  -117.49    -5.19
2776 0008 0012  2456623.139595   332.92   -31.11    14.86  -111.05     5.19
2776 0008 0012  2456623.139595   333.09   -26.30    14.81  -107.08     0.00
2776 0008 0012  2456623.139595   337.55   -36.19    14.52  -117.49    -5.19
2776 0008 0012  2456623.139595   337.81   -31.11    14.52  -111.05     5.19
2776 0008 0012  2456623.139595   337.99   -26.30    14.47  -107.08     0.00
2776 0008 0012  2456623.139595   342.45   -36.28    14.19  -117.49   -10.39
2776 0008 0012  2456623.139595   342.62   -31.11    14.20  -115.49     5.19
2776 0008 0012  2456623.139595   342.80   -26.30    14.18  -111.74     0.00
2776 0008 0012  2456623.139595   347.26   -36.28    13.86  -121.69   -10.39
2776 0008 0012  2456623.139595   347.44   -31.11    13.87  -119.94     5.19
2776 0008 0012  2456623.139595   347.52   -26.21    13.87  -121.05     5.19
2776 0008 0012  2456623.139595   352.42   -40.91    13.52  -101.90     5.19
2776 0008 0012  2456623.139595   353.12   -50.80    13.49   -59.08     0.00
2776 0008 0012  2456623.139595   353.65   -45.72    13.45   -43.37    10.39
2776 0008 0012  2456623.139595   356.80   -45.90    13.24  -115.65     0.00
2776 0008 0012  2456623.139595   358.02   -50.80    13.14   -59.08     0.00
2776 0008 0012  2456623.139595    36.70   -55.88    10.57   -70.24   -10.39
2776 0008 0012  2456623.139595    36.70   -60.60    10.59   -61.18     0.00
2776 0008 0012  2456623.139595    37.66   -51.06    10.54   -42.67   -15.58
2776 0008 0012  2456623.139595    41.25   -26.39    10.26  -130.36    -5.19
2776 0008 0012  2456623.139595    41.60   -50.97    10.24   -78.77   -10.39
2776 0008 0012  2456623.139595    41.60   -55.88    10.28   -70.24   -10.39
2776 0008 0012  2456623.139595    41.69   -60.60    10.26   -58.64     0.00
2776 0008 0012  2456623.139595    44.40   -26.39    10.07  -223.47    -5.19
2776 0008 0012  2456623.139595    46.24   -65.77     9.95   -58.15   -15.58
2776 0008 0012  2456623.139595     8.18   -50.88    12.48   -45.95    -5.19
2776 0016 0020  2456623.222928    31.80   -45.06    10.93   -83.93    -3.71
2776 0016 0020  2456623.222928   321.93   -30.00    15.60   -96.37     0.00
2776 0016 0020  2456623.222928   326.30   -35.12    15.29  -121.54    -7.42
2776 0016 0020  2456623.222928   327.18   -29.94    15.25   -83.52     3.71
2776 0016 0020  2456623.222928   327.68   -44.88    15.20   -47.21     7.42
2776 0016 0020  2456623.222928   331.49   -39.94    14.93  -105.14     3.71
2776 0016 0020  2456623.222928   331.87   -35.06    14.92   -94.20    -3.71
2776 0016 0020  2456623.222928   332.24   -25.06    14.91   -84.05    -3.71
2776 0016 0020  2456623.222928   332.24   -45.00    14.90   -65.57     0.00
2776 0016 0020  2456623.222928   332.93   -29.81    14.83   -44.97    11.13
2776 0016 0020  2456623.222928   336.24   -50.12    14.61   -97.76    -7.42
2776 0016 0020  2456623.222928   336.62   -40.00    14.61   -99.46     0.00
2776 0016 0020  2456623.222928   336.87   -29.88    14.59   -99.59     7.42
2776 0016 0020  2456623.222928   336.87   -35.06    14.58   -94.20    -3.71
2776 0016 0020  2456623.222928   338.05   -24.81    14.50   -40.34    11.13
2776 0016 0020  2456623.222928   341.37   -29.94    14.30  -125.29     3.71
2776 0016 0020  2456623.222928   341.93   -35.06    14.25   -91.16    -3.71
2776 0016 0020  2456623.222928   342.30   -39.75    14.23   -68.20    14.84
2776 0016 0020  2456623.222928   346.37   -39.94    13.94  -110.82     3.71
2776 0016 0020  2456623.222928   346.74   -35.00    13.93  -100.27     0.00
2776 0016 0020  2456623.222928   347.30   -50.00    13.89   -57.23     0.00
2776 0016 0020  2456623.222928   347.37   -45.06    13.89   -60.33    -3.71
2776 0016 0020  2456623.222928   351.68   -45.06    13.61   -89.18    -3.71
2776 0016 0020  2456623.222928   351.74   -40.00    13.60   -93.77     0.00
2776 0016 0020  2456623.222928   352.30   -34.94    13.55   -72.93     3.71
2776 0016 0020  2456623.222928   355.80   -45.00    13.32  -125.90     0.00
2776 0016 0020  2456623.222928   356.80   -50.12    13.25   -76.30    -7.42
2776 0016 0020  2456623.222928    36.92   -55.00    10.59   -63.83     0.00
2776 0016 0020  2456623.222928    37.98   -59.88    10.52   -24.11     7.42
2776 0016 0020  2456623.222928    43.11   -59.81    10.16   -20.40    11.13
2776 0020 0024  2456623.264595   326.74   -30.25    15.27  -106.01   -14.84
2776 0020 0024  2456623.264595   328.18   -44.88    15.17   -26.23     7.42
2776 0020 0024  2456623.264595   331.49   -35.25    14.96  -112.43   -14.84
2776 0020 0024  2456623.264595   331.80   -40.00    14.94   -90.93     0.00
2776 0020 0024  2456623.264595   332.12   -30.06    14.92   -86.74    -3.71
2776 0020 0024  2456623.264595   332.55   -25.12    14.87   -67.24    -7.42
2776 0020 0024  2456623.264595   336.24   -35.25    14.64  -124.58   -14.84
2776 0020 0024  2456623.264595   336.80   -40.00    14.59   -90.93     0.00
2776 0020 0024  2456623.264595   336.87   -30.00    14.60   -99.59     0.00
2776 0020 0024  2456623.264595   337.49   -24.88    14.57   -70.60     7.42
2776 0020 0024  2456623.264595   341.30   -40.06    14.30  -113.66    -3.71
2776 0020 0024  2456623.264595   341.49   -35.19    14.30  -112.43   -11.13
2776 0020 0024  2456623.264595   341.49   -44.94    14.30   -97.05     3.71
2776 0020 0024  2456623.264595   342.24   -25.00    14.24   -84.05     0.00
2776 0020 0024  2456623.264595   346.24   -40.06    13.97  -116.51    -3.71
2776 0020 0024  2456623.264595   346.24   -50.00    13.97   -97.76     0.00
2776 0020 0024  2456623.264595   346.30   -45.00    13.96  -104.92     0.00
2776 0020 0024  2456623.264595   347.24   -35.00    13.91   -75.96     0.00
2776 0020 0024  2456623.264595   351.24   -50.00    13.64   -97.76     0.00
2776 0020 0024  2456623.264595   351.30   -40.00    13.64  -113.66     0.00
2776 0020 0024  2456623.264595   351.30   -45.00    13.64  -104.92     0.00
2776 0020 0024  2456623.264595   351.49   -35.19    13.61  -112.43   -11.13
2776 0024 0028  2456623.302442   349.71   -50.58    13.73  -143.14   -13.08
