C_END
2786 0000 0008  2456632.980208     0.89   -75.00    14.97   -19.97     0.00
2786 0000 0008  2456632.980208    12.59   -55.50    14.22  -110.64   -14.84
2786 0000 0008  2456632.980208    13.56   -75.50    14.11   -42.44   -14.84
2786 0000 0008  2456632.980208    14.70   -69.88    14.02   -44.53     3.71
2786 0000 0008  2456632.980208    19.25   -69.88    13.76   -51.13     3.71
2786 0000 0008  2456632.980208    25.75   -69.88    13.34   -37.93     3.71
2786 0000 0008  2456632.980208    27.38   -50.00    13.27   -40.30     0.00
2786 0000 0008  2456632.980208    29.65   -69.88    13.04   -51.13     3.71
2786 0000 0008  2456632.980208     3.16   -75.50    14.86   -42.44   -14.84
2786 0000 0008  2456632.980208    35.02   -69.88    12.70   -49.48     3.71
2786 0000 0008  2456632.980208   357.31   -50.25    15.21   -18.60    -7.42
2786 0000 0008  2456632.980208   357.31   -55.25    15.20   -16.60    -7.42
2786 0000 0008  2456632.980208    39.08   -49.88    12.50   -15.50     3.71
2786 0000 0008  2456632.980208    40.54   -70.00    12.32   -46.18     0.00
2786 0000 0008  2456632.980208    41.19   -65.00    12.33   -48.91     0.00
2786 0000 0008  2456632.980208    46.06   -69.88    12.00   -42.88     3.71
2786 0000 0008  2456632.980208    46.22   -64.88    11.96   -50.95     3.71
2786 0000 0008  2456632.980208    48.99   -65.12    11.79   -81.52    -3.71
2786 0000 0008  2456632.980208    57.92   -50.25    11.18   -52.69    -7.42
2786 0000 0008  2456632.980208    62.48   -50.38    10.87   -65.09   -11.13
2786 0000 0008  2456632.980208    69.47   -50.38    10.39   -31.00   -11.13
2786 0000 0008  2456632.980208    73.21   -50.50    10.13   -58.89   -14.84
2786 0000 0008  2456632.980208    77.59   -50.12     9.88   -74.39    -3.71
2786 0000 0008  2456632.980208    80.19   -65.00     9.70   -16.30     0.00
2786 0000 0008  2456632.980208    80.35   -60.00     9.70   -16.88     0.00
2786 0000 0008  2456632.980208    83.44   -50.12     9.48   -61.99    -3.71
2786 0000 0008  2456632.980208    83.77   -55.12     9.50   -49.79    -3.71
2786 0000 0008  2456632.980208    84.25   -59.88     9.46   -36.17     3.71
2786 0000 0008  2456632.980208     8.69   -55.50    14.46   -88.51   -14.84
2786 0004 0012  2456633.021875    10.16   -75.25    14.39   -28.71    -7.42
2786 0004 0012  2456633.021875    13.56   -69.75    14.13   -56.08     7.42
2786 0004 0012  2456633.021875    18.10   -65.15    13.88   -35.53    10.39
2786 0004 0012  2456633.021875    18.45   -55.79    13.82   -42.43    -2.60
2786 0004 0012  2456633.021875    19.24   -50.80    13.78   -32.82     0.00
2786 0004 0012  2456633.021875    19.90   -69.62    13.73   -44.53    11.13
2786 0004 0012  2456633.021875    24.14   -50.80    13.47   -32.82     0.00
2786 0004 0012  2456633.021875    24.94   -69.88    13.39   -46.18     3.71
2786 0004 0012  2456633.021875    27.55   -50.80    13.23   -60.72     0.00
2786 0004 0012  2456633.021875    27.81   -45.90    13.21   -61.44     0.00
2786 0004 0012  2456633.021875    31.93   -65.33    12.92   -46.30     5.19
2786 0004 0012  2456633.021875    32.45   -55.88    12.89   -54.14    -5.19
2786 0004 0012  2456633.021875    32.80   -50.62    12.89   -54.16     5.19
2786 0004 0012  2456633.021875   353.25   -56.14    15.54   -54.14   -12.98
2786 0004 0012  2456633.021875   357.89   -56.14    15.19   -58.53   -12.98
2786 0004 0012  2456633.021875    38.14   -45.90    12.53   -50.60     0.00
2786 0004 0012  2456633.021875    40.68   -50.88    12.32   -90.26    -2.60
2786 0004 0012  2456633.021875    42.08   -45.98    12.27   -70.47    -2.60
2786 0004 0012  2456633.021875    43.83   -65.33    12.09   -80.76     5.19
2786 0004 0012  2456633.021875    45.58   -50.80    11.99   -90.26     0.00
2786 0004 0012  2456633.021875    47.15   -45.90    11.93   -66.86     0.00
2786 0004 0012  2456633.021875    49.69   -65.41    11.77   -68.91     2.60
2786 0004 0012  2456633.021875    56.86   -46.25    11.27   -68.67   -10.39
2786 0004 0012  2456633.021875    57.12   -51.06    11.27   -57.44    -7.79
2786 0004 0012  2456633.021875    57.13   -55.97    11.23   -51.21    -7.79
2786 0004 0012  2456633.021875    60.89   -55.70    11.00   -70.24     0.00
2786 0004 0012  2456633.021875    61.59   -46.25    10.94   -72.28   -10.39
2786 0004 0012  2456633.021875    61.59   -51.15    10.95   -65.65   -10.39
2786 0004 0012  2456633.021875    66.49   -51.15    10.62   -65.65   -10.39
2786 0004 0012  2456633.021875    77.34   -65.41     9.91   -30.15     2.60
2786 0004 0012  2456633.021875     9.67   -69.75    14.39   -42.88     7.42
2786 0008 0012  2456633.042708    13.55   -55.70    14.16   -84.87     0.00
2786 0008 0012  2456633.042708    18.80   -55.70    13.84   -73.16     0.00
2786 0008 0012  2456633.042708    23.27   -45.98    13.51  -108.42    -5.19
2786 0008 0012  2456633.042708    24.66   -70.22    13.42   -24.39    10.39
2786 0008 0012  2456633.042708    28.08   -45.90    13.18  -112.03     0.00
2786 0008 0012  2456633.042708    32.19   -50.80    12.91  -131.29     0.00
2786 0008 0012  2456633.042708    32.71   -41.09    12.90  -133.26    -5.19
2786 0008 0012  2456633.042708    33.24   -45.90    12.86  -101.19     0.00
2786 0008 0012  2456633.042708   349.92   -65.50    15.75   -40.92     0.00
2786 0008 0012  2456633.042708    35.69   -41.35    12.70  -219.48   -20.77
