C_END
2784 0004 0012  2456630.968900    11.69   -60.60    13.86   -42.06     0.00
2784 0004 0012  2456630.968900    11.87   -51.77    13.84  -142.78   -28.56
2784 0004 0012  2456630.968900    12.39   -56.31    13.80  -118.52   -18.18
2784 0004 0012  2456630.968900    15.02   -51.94    13.65  -175.60   -33.76
2784 0004 0012  2456630.968900    20.18   -51.94    13.30  -170.68   -33.76
2784 0004 0012  2456630.968900    22.10   -60.42    13.14   -33.14     5.19
2784 0004 0012  2456630.968900    32.25   -50.80    12.49   -36.10     0.00
2784 0004 0012  2456630.968900   342.56   -55.88    15.79   -43.90    -5.19
2784 0004 0012  2456630.968900    34.44   -50.88    12.37   -86.98    -2.60
2784 0004 0012  2456630.968900    42.05   -50.45    11.86   -36.10    10.39
2784 0004 0012  2456630.968900    42.05   -55.00    11.85   -32.19    20.77
2784 0004 0012  2456630.968900     7.05   -60.60    14.17   -38.24     0.00
2784 0004 0012  2456630.968900     7.14   -55.70    14.15   -42.43     0.00
2784 0004 0012  2456630.968900     9.33   -56.05    14.00   -87.80   -10.39
2784 0008 0012  2456630.989734    12.13   -60.69    13.83   -71.38    -5.19
2784 0008 0012  2456630.989734    17.38   -60.69    13.48   -61.18    -5.19
2784 0008 0012  2456630.989734    32.08   -50.88    12.50   -78.77    -5.19
2784 0008 0012  2456630.989734   343.69   -55.88    15.71   -49.75   -10.39
2784 0008 0012  2456630.989734   343.69   -60.69    15.73   -43.34    -5.19
2784 0008 0012  2456630.989734   353.40   -55.88    15.07   -52.68   -10.39
2784 0008 0012  2456630.989734   358.04   -60.60    14.75   -53.54     0.00
2784 0008 0012  2456630.989734   358.22   -55.79    14.78   -55.60    -5.19
2784 0008 0012  2456630.989734    37.68   -50.80    12.12   -52.52     0.00
2784 0008 0012  2456630.989734    42.93   -50.45    11.76   -39.39    20.77
2784 0008 0012  2456630.989734    42.93   -55.35    11.78   -35.12    20.77
2784 0008 0012  2456630.989734    47.66   -50.80    11.47   -45.95     0.00
2784 0008 0012  2456630.989734    52.20   -50.80    11.15   -59.08     0.00
2784 0008 0012  2456630.989734    57.45   -50.80    10.84   -45.95     0.00
2784 0008 0012  2456630.989734     7.32   -60.69    14.14   -68.83    -5.19
2784 0008 0012  2456630.989734     7.67   -55.79    14.13   -67.31    -5.19
2784 0012 0016  2456631.031400    16.86   -51.41    13.54   -98.47   -36.35
2784 0012 0016  2456631.031400    26.91   -60.60    12.86   -68.83     0.00
2784 0012 0016  2456631.031400   345.09   -60.60    15.63    -2.55     0.00
2784 0012 0016  2456631.031400   348.33   -56.05    15.43   -58.53   -20.77
2784 0012 0016  2456631.031400   353.23   -56.05    15.10   -58.53   -20.77
2784 0016 0020  2456631.073067    12.57   -55.97    13.80   -67.31   -15.58
2784 0016 0020  2456631.073067    16.07   -51.50    13.56  -128.01   -41.55
2784 0016 0020  2456631.073067    25.34   -65.77    12.97   -96.91   -15.58
2784 0016 0020  2456631.073067     3.12   -60.60    14.47   -48.44     0.00
2784 0016 0020  2456631.073067   343.78   -60.60    15.74   -40.79     0.00
2784 0016 0020  2456631.073067   343.96   -55.79    15.72   -40.97    -5.19
2784 0016 0020  2456631.073067   348.86   -55.79    15.41   -40.97    -5.19
2784 0016 0020  2456631.073067   353.49   -55.79    15.09   -49.75    -5.19
2784 0016 0020  2456631.073067   358.04   -55.88    14.79   -61.46   -10.39
2784 0016 0020  2456631.073067   358.13   -60.60    14.79   -50.99     0.00
2784 0016 0020  2456631.073067     7.67   -56.05    14.12   -67.31   -20.77
2784 0020 0024  2456631.114734    13.18   -55.62    13.78   -46.82     5.19
2784 0020 0024  2456631.114734    17.73   -55.62    13.48   -58.53     5.19
2784 0020 0024  2456631.114734    17.73   -60.34    13.48   -50.99    15.58
2784 0020 0024  2456631.114734    18.08   -65.41    13.45   -34.46     5.19
2784 0020 0024  2456631.114734    19.83   -51.41    13.34  -170.68   -36.35
2784 0020 0024  2456631.114734    26.74   -51.15    12.91   -95.19   -20.77
2784 0020 0024  2456631.114734    31.46   -51.33    12.57  -101.75   -31.16
2784 0020 0024  2456631.114734    31.46   -55.88    12.55   -90.72   -10.39
2784 0020 0024  2456631.114734   347.54   -55.97    15.52   -84.87   -15.58
2784 0020 0024  2456631.114734   352.18   -55.97    15.19   -93.65   -15.58
2784 0020 0024  2456631.114734   356.90   -56.05    14.87   -99.50   -20.77
2784 0020 0024  2456631.114734   358.39   -60.60    14.75   -43.34     0.00
2784 0020 0024  2456631.114734    36.45   -41.00    12.23  -117.58     0.00
2784 0020 0024  2456631.114734    40.66   -41.00    11.94  -148.94     0.00
2784 0020 0024  2456631.114734    42.93   -60.52    11.80   -30.59     5.19
2784 0020 0024  2456631.114734    52.73   -60.52    11.15   -30.59     5.19
2784 0020 0024  2456631.114734    56.66   -60.42    10.89   -58.64    10.39
2784 0020 0024  2456631.114734    61.13   -60.60    10.59   -71.38     0.00
2784 0020 0024  2456631.114734    61.48   -55.70    10.57   -70.24     0.00
2784 0020 0024  2456631.114734    65.94   -55.79    10.25   -84.87    -5.19
2784 0020 0024  2456631.114734    66.65   -60.42    10.23   -53.54    10.39
2784 0020 0024  2456631.114734     8.20   -55.70    14.12   -49.75     0.00
2784 0020 0024  2456631.114734    82.56   -55.53     9.17   -20.49    10.39
2784 0024 0028  2456631.156400    16.33   -51.50    13.59  -118.16   -41.55
2784 0024 0028  2456631.156400    16.59   -55.88    13.58   -96.57   -10.39
2784 0024 0028  2456631.156400    17.20   -70.40    13.52   -45.29     0.00
2784 0024 0028  2456631.156400    18.08   -60.25    13.47   -40.79    20.77
2784 0024 0028  2456631.156400    21.49   -55.88    13.24   -96.57   -10.39
2784 0024 0028  2456631.156400    21.67   -65.50    13.21   -66.76     0.00
2784 0024 0028  2456631.156400    25.78   -65.67    12.96   -86.14   -10.39
2784 0024 0028  2456631.156400   344.04   -55.70    15.73   -38.04     0.00
2784 0024 0028  2456631.156400   347.11   -55.97    15.54   -99.50   -15.58
2784 0024 0028  2456631.156400   353.06   -55.79    15.14   -64.38    -5.19
2784 0024 0028  2456631.156400    61.48   -60.25    10.58   -61.18    20.77
2784 0028 0032  2456631.198067    18.61   -65.50    13.43   -21.54     0.00
2784 0028 0032  2456631.198067    23.16   -65.50    13.12   -30.15     0.00
2784 0028 0032  2456631.198067    27.45   -60.69    12.85   -53.54    -5.19
2784 0028 0032  2456631.198067     3.03   -70.31    14.47   -34.84     5.19
2784 0028 0032  2456631.198067    31.64   -60.69    12.57   -73.93    -5.19
2784 0028 0032  2456631.198067    36.55   -60.69    12.25   -73.93    -5.19
2784 0028 0032  2456631.198067    42.84   -50.97    11.84   -42.67   -10.39
2784 0028 0032  2456631.198067    43.02   -55.44    11.80   -32.19    15.58
2784 0028 0032  2456631.198067    52.12   -50.62    11.19   -62.36    10.39
2784 0028 0032  2456631.198067     5.22   -51.59    14.34  -167.40   -46.74
2784 0028 0032  2456631.198067    52.38   -60.25    11.18   -40.79    20.77
2784 0036 0040  2456631.281400     1.51   -59.81    14.61   -61.21    11.13
2784 0036 0040  2456631.281400     2.40   -70.00    14.54   -24.11     0.00
2784 0036 0040  2456631.281400   342.58   -55.00    15.86   -34.04     0.00
2784 0036 0040  2456631.281400   347.45   -54.94    15.54   -38.30     3.71
2784 0036 0040  2456631.281400   351.51   -69.88    15.28   -41.87     7.42
2784 0036 0040  2456631.281400   355.89   -65.12    14.97   -67.41    -7.42
2784 0036 0040  2456631.281400   357.33   -59.75    14.89   -37.09    14.84
2784 0036 0040  2456631.281400   357.45   -54.88    14.86   -38.30     7.42
2784 0036 0040  2456631.281400    41.83   -55.00    11.91   -59.57     0.00
2784 0036 0040  2456631.281400     4.96   -55.31    14.36  -123.40   -18.55
2784 0036 0040  2456631.281400     7.14   -70.00    14.23   -29.18     0.00
2784 0040 0044  2456631.316296   344.43   -55.89    15.75  -127.00   -34.29
2784 0040 0044  2456631.316296   345.72   -60.48    15.66   -54.39    10.55
2784 0040 0044  2456631.316296   350.61   -55.56    15.32   -73.21    -5.28
2784 0040 0044  2456631.316296   355.68   -55.50    15.00   -74.70     0.00
