 
 File: PhaseCurve.dat
 Created at 2024-06-03 at 16:27:14
 
 RF = Radiance Factor
 dAverage RF = Standard deviation of average RF
 
 Radiance Scaling Factor from image header label RADIANCE_SCALING_FACTOR
 
 Incidence angle < 89˚
 Emission angle < 90˚
 
 Iterative removal of outliers at the 3-sigma level with a > 1% change in average value
 Note: median values are calculated after iterative outlier removal!

 73 orbits with a total of 1374 images
 
    Image          phase angle   Average RF  dAverage RF     Q1 RF  Median RF  Q3 RF   # iterations   Radiance Scaling Factor    # valid data points
                       (˚)                                                                              W/m2/ster/micron/DN
C_END
 V0427_0104_UV2       67.80         0.671      0.1935        0.505    0.643    0.811        1               0.09673                      138190
 V2630_0087_UV2       67.86         0.446      0.1333        0.342    0.414    0.526        1               0.07738                      112800
 V0427_0100_UV2       67.95         0.677      0.1943        0.509    0.650    0.820        1               0.09673                      135098
 V0427_0099_UV2       67.98         0.678      0.1945        0.510    0.651    0.822        1               0.09673                      134402
 V0427_0098_UV2       68.01         0.679      0.1945        0.511    0.653    0.823        1               0.09673                      133704
 V0427_0097_UV2       68.05         0.680      0.1946        0.512    0.654    0.826        1               0.09673                      133005
 V0427_0096_UV2       68.08         0.682      0.1947        0.513    0.655    0.827        1               0.09673                      132336
 V2781_0056_UV2       68.09         0.600      0.1045        0.523    0.595    0.662        3               0.07738                       68520
 V2782_0072_UV2       68.13         0.577      0.1182        0.482    0.551    0.667        3               0.07738                       68682
 V0427_0092_UV2       68.22         0.687      0.1949        0.518    0.661    0.834        1               0.09673                      129481
 V0427_0091_UV2       68.26         0.688      0.1948        0.519    0.663    0.836        1               0.09673                      128827
 V0427_0090_UV2       68.29         0.689      0.1949        0.521    0.664    0.837        1               0.09673                      128184
 V0427_0089_UV2       68.32         0.690      0.1948        0.522    0.665    0.838        1               0.09673                      127550
 V0427_0088_UV2       68.36         0.691      0.1948        0.523    0.667    0.840        1               0.09673                      126907
 V0427_0084_UV2       68.50         0.697      0.1948        0.530    0.673    0.845        1               0.09673                      124213
 V0427_0083_UV2       68.53         0.699      0.1951        0.532    0.675    0.847        1               0.09673                      123607
 V0427_0082_UV2       68.57         0.699      0.1948        0.533    0.675    0.847        1               0.09673                      123008
 V0427_0081_UV2       68.60         0.701      0.1953        0.535    0.678    0.850        1               0.09673                      122399
 V0427_0080_UV2       68.63         0.702      0.1953        0.536    0.679    0.851        1               0.09673                      121808
 V2781_0060_UV2       68.68         0.598      0.1070        0.515    0.591    0.662        3               0.07738                       67577
 V0427_0076_UV2       68.77         0.707      0.1958        0.543    0.684    0.856        1               0.09673                      119307
 V0427_0075_UV2       68.81         0.708      0.1961        0.545    0.685    0.857        1               0.09673                      118739
 V0427_0060_UV2       68.83         0.699      0.1899        0.543    0.687    0.828        2               0.09673                      120992
 V0427_0074_UV2       68.84         0.710      0.1961        0.546    0.686    0.857        1               0.09673                      118162
 V0427_0059_UV2       68.86         0.699      0.1900        0.543    0.687    0.829        2               0.09673                      120482
 V0427_0073_UV2       68.87         0.711      0.1963        0.548    0.687    0.859        1               0.09673                      117599
 V0427_0058_UV2       68.89         0.701      0.1909        0.545    0.689    0.831        2               0.09673                      120014
 V0427_0072_UV2       68.91         0.712      0.1964        0.549    0.689    0.859        1               0.09673                      117012
 V0427_0057_UV2       68.92         0.702      0.1909        0.546    0.690    0.832        2               0.09673                      119494
 V0427_0056_UV2       68.95         0.703      0.1918        0.547    0.691    0.833        2               0.09673                      119063
 V0427_0068_UV2       69.05         0.717      0.1968        0.556    0.693    0.863        1               0.09673                      114505
 V0427_0067_UV2       69.08         0.718      0.1968        0.558    0.694    0.864        1               0.09673                      113924
 V0427_0066_UV2       69.11         0.719      0.1970        0.560    0.695    0.864        1               0.09673                      113350
 V0427_0065_UV2       69.14         0.719      0.1969        0.562    0.696    0.865        1               0.09673                      112777
 V0427_0064_UV2       69.17         0.720      0.1970        0.564    0.698    0.866        1               0.09673                      112206
 V2782_0076_UV2       69.22         0.570      0.1231        0.472    0.543    0.660        2               0.07738                       67093
 V0427_0052_UV2       69.28         0.725      0.2096        0.561    0.709    0.853        1               0.09673                      115969
 V0427_0036_UV2       69.29         0.626      0.1367        0.538    0.592    0.686        1               0.09673                      125589
 V0427_0051_UV2       69.32         0.726      0.2099        0.562    0.710    0.854        1               0.09673                      115482
 V0427_0035_UV2       69.35         0.626      0.1369        0.538    0.592    0.685        1               0.09673                      124778
 V0427_0050_UV2       69.37         0.728      0.2106        0.563    0.712    0.856        1               0.09673                      115031
 V0427_0034_UV2       69.40         0.623      0.1368        0.537    0.589    0.682        1               0.09673                      123965
 V0427_0049_UV2       69.41         0.731      0.2115        0.566    0.715    0.860        1               0.09673                      114467
 V0427_0048_UV2       69.46         0.732      0.2114        0.567    0.717    0.861        1               0.09673                      113979
 V0427_0033_UV2       69.46         0.625      0.1373        0.539    0.592    0.685        1               0.09673                      123110
 V2781_0064_UV2       69.46         0.593      0.1098        0.506    0.586    0.661        3               0.07738                       66386
 V0427_0032_UV2       69.51         0.623      0.1372        0.537    0.589    0.681        1               0.09673                      122218
 V0427_0044_UV2       69.77         0.743      0.2132        0.578    0.731    0.873        1               0.09673                      109955
 V0427_0043_UV2       69.82         0.744      0.2132        0.580    0.733    0.875        1               0.09673                      109382
 V0427_0042_UV2       69.86         0.745      0.2133        0.581    0.734    0.876        1               0.09673                      108823
 V0427_0041_UV2       69.90         0.747      0.2133        0.582    0.736    0.878        1               0.09673                      108255
 V0427_0028_UV2       69.92         0.626      0.1395        0.543    0.594    0.681        1               0.09673                      115598
 V0427_0040_UV2       69.95         0.748      0.2134        0.583    0.738    0.879        1               0.09673                      107718
 V0427_0027_UV2       69.97         0.627      0.1396        0.543    0.594    0.680        1               0.09673                      114713
 V0427_0026_UV2       70.03         0.627      0.1398        0.544    0.594    0.679        1               0.09673                      113862
 V0427_0025_UV2       70.08         0.627      0.1401        0.544    0.594    0.679        1               0.09673                      112977
 V0427_0024_UV2       70.13         0.626      0.1400        0.544    0.594    0.678        1               0.09673                      112158
 V0427_0020_UV2       70.48         0.626      0.1405        0.546    0.594    0.674        1               0.09673                      106960
 V0427_0019_UV2       70.54         0.628      0.1407        0.547    0.597    0.676        1               0.09673                      105979
 V2781_0068_UV2       70.56         0.585      0.1143        0.491    0.575    0.654        2               0.07738                       64684
 V0427_0018_UV2       70.60         0.629      0.1412        0.548    0.597    0.676        1               0.09673                      105129
 V0427_0017_UV2       70.67         0.629      0.1413        0.548    0.597    0.676        1               0.09673                      104211
 V0427_0016_UV2       70.73         0.629      0.1413        0.548    0.597    0.675        1               0.09673                      103363
 V0424_0132_UV2       70.75         0.512      0.1504        0.391    0.478    0.610        1               0.09673                      164298
 V0424_0131_UV2       70.77         0.514      0.1522        0.392    0.479    0.614        1               0.09673                      163215
 V0424_0130_UV2       70.79         0.515      0.1529        0.393    0.481    0.617        1               0.09673                      162103
 V0424_0129_UV2       70.80         0.517      0.1534        0.394    0.483    0.619        1               0.09673                      161075
 V0424_0128_UV2       70.82         0.518      0.1539        0.396    0.484    0.622        1               0.09673                      160023
 V0424_0124_UV2       70.90         0.525      0.1558        0.403    0.491    0.632        1               0.09673                      155631
 V0424_0123_UV2       70.92         0.527      0.1564        0.404    0.492    0.635        1               0.09673                      154700
 V0424_0122_UV2       70.94         0.528      0.1564        0.405    0.493    0.636        1               0.09673                      153817
 V0424_0121_UV2       70.96         0.530      0.1574        0.407    0.495    0.640        1               0.09673                      152869
 V0424_0120_UV2       70.98         0.532      0.1578        0.408    0.496    0.643        1               0.09673                      151957
 V0424_0116_UV2       71.07         0.539      0.1593        0.414    0.503    0.652        1               0.09673                      148165
 V0424_0115_UV2       71.09         0.541      0.1599        0.415    0.505    0.656        1               0.09673                      147333
 V0424_0114_UV2       71.11         0.542      0.1600        0.416    0.506    0.657        1               0.09673                      146515
 V0424_0113_UV2       71.13         0.544      0.1607        0.418    0.508    0.660        1               0.09673                      145697
 V0424_0112_UV2       71.16         0.546      0.1611        0.419    0.510    0.663        1               0.09673                      144907
 V0424_0108_UV2       71.25         0.553      0.1622        0.424    0.517    0.673        1               0.09673                      141544
 V0424_0107_UV2       71.27         0.554      0.1621        0.424    0.518    0.674        1               0.09673                      140766
 V0424_0106_UV2       71.30         0.556      0.1624        0.426    0.520    0.677        1               0.09673                      140010
 V0424_0105_UV2       71.32         0.557      0.1625        0.427    0.521    0.679        1               0.09673                      139258
 V0427_0012_UV2       71.33         0.632      0.1424        0.551    0.600    0.675        1               0.09673                       95136
 V0424_0104_UV2       71.34         0.559      0.1624        0.428    0.523    0.681        1               0.09673                      138498
 V0427_0011_UV2       71.39         0.632      0.1424        0.551    0.600    0.675        1               0.09673                       94484
