
 File: PhaseCurve_i<89_e<89.dat
 Created at 2024-11-09 at 17:03:57
 Created with CreateTable_PhaseCurve.py

 RF = Radiance Factor
 dAverage RF = Standard deviation of average RF

 Radiance Scaling Factor from image header label RADIANCE_SCALING_FACTOR

 Incidence angle < 89˚
 Emission angle < 89˚

 Iterative removal of outliers at the 3-sigma level with a > 1% change in average value
 Note: median values are calculated after iterative outlier removal!

 73 orbits with a total of 1374 images

    Image          phase angle   Average RF  dAverage RF     Q1 RF  Median RF  Q3 RF   # iterations   Radiance Scaling Factor    # valid data points
 V0427_0130_UV2       66.94         0.631      0.1760        0.489    0.596    0.752        1               0.09673                      162206
 V0427_0129_UV2       66.97         0.632      0.1771        0.490    0.598    0.754        1               0.09673                      161169
 V0427_0128_UV2       67.00         0.633      0.1781        0.491    0.600    0.756        1               0.09673                      160151
 V0427_0124_UV2       67.13         0.639      0.1820        0.494    0.608    0.766        1               0.09673                      155815
 V0427_0123_UV2       67.17         0.641      0.1829        0.494    0.610    0.768        1               0.09673                      154822
 V0427_0122_UV2       67.20         0.642      0.1837        0.495    0.611    0.770        1               0.09673                      153830
 V0427_0121_UV2       67.23         0.644      0.1844        0.495    0.613    0.772        1               0.09673                      152897
 V0427_0120_UV2       67.26         0.645      0.1851        0.496    0.615    0.774        1               0.09673                      151925
 V2782_0068_UV2       67.32         0.581      0.1157        0.489    0.556    0.671        3               0.07738                       69946
 V0427_0116_UV2       67.40         0.652      0.1880        0.497    0.623    0.783        1               0.09673                      147983
 V0427_0115_UV2       67.43         0.653      0.1885        0.498    0.625    0.786        1               0.09673                      147144
 V0427_0114_UV2       67.46         0.655      0.1890        0.498    0.627    0.788        1               0.09673                      146266
 V0427_0113_UV2       67.49         0.656      0.1896        0.499    0.628    0.790        1               0.09673                      145445
 V0427_0112_UV2       67.53         0.658      0.1900        0.499    0.629    0.792        1               0.09673                      144618
 V2781_0052_UV2       67.64         0.588      0.0994        0.513    0.583    0.648        3               0.07738                       69790
 V0427_0108_UV2       67.67         0.665      0.1920        0.502    0.637    0.802        1               0.09673                      141117
 V0427_0107_UV2       67.70         0.667      0.1926        0.503    0.639    0.804        1               0.09673                      140389
 V0427_0106_UV2       67.74         0.668      0.1926        0.504    0.640    0.806        1               0.09673                      139590
 V0427_0105_UV2       67.77         0.669      0.1930        0.505    0.642    0.808        1               0.09673                      138866
 V0427_0104_UV2       67.80         0.671      0.1934        0.505    0.643    0.811        1               0.09673                      138178
 V2630_0087_UV2       67.86         0.446      0.1333        0.342    0.415    0.526        1               0.07738                      112784
 V0427_0100_UV2       67.94         0.677      0.1942        0.509    0.650    0.820        1               0.09673                      135066
 V0427_0099_UV2       67.98         0.678      0.1944        0.510    0.651    0.822        1               0.09673                      134378
 V0427_0098_UV2       68.01         0.679      0.1944        0.511    0.653    0.823        1               0.09673                      133682
 V0427_0097_UV2       68.04         0.680      0.1945        0.512    0.654    0.826        1               0.09673                      132982
 V0427_0096_UV2       68.08         0.682      0.1946        0.513    0.655    0.827        1               0.09673                      132318
 V2781_0056_UV2       68.09         0.600      0.1045        0.523    0.595    0.662        3               0.07738                       68511
 V2782_0072_UV2       68.13         0.577      0.1182        0.482    0.551    0.667        3               0.07738                       68672
 V0427_0092_UV2       68.22         0.687      0.1948        0.518    0.661    0.834        1               0.09673                      129465
 V0427_0091_UV2       68.26         0.688      0.1948        0.519    0.663    0.836        1               0.09673                      128813
 V0427_0090_UV2       68.29         0.689      0.1948        0.521    0.664    0.837        1               0.09673                      128170
 V0427_0089_UV2       68.32         0.690      0.1948        0.522    0.665    0.838        1               0.09673                      127538
 V0427_0088_UV2       68.36         0.691      0.1948        0.523    0.667    0.840        1               0.09673                      126898
 V0427_0084_UV2       68.50         0.697      0.1948        0.530    0.673    0.845        1               0.09673                      124202
 V0427_0083_UV2       68.53         0.699      0.1950        0.532    0.675    0.847        1               0.09673                      123593
 V0427_0082_UV2       68.57         0.699      0.1948        0.533    0.675    0.847        1               0.09673                      122992
 V0427_0081_UV2       68.60         0.701      0.1952        0.535    0.678    0.850        1               0.09673                      122386
 V0427_0080_UV2       68.63         0.702      0.1952        0.536    0.679    0.851        1               0.09673                      121792
 V2781_0060_UV2       68.68         0.598      0.1070        0.515    0.591    0.662        3               0.07738                       67570
 V0427_0076_UV2       68.77         0.707      0.1958        0.543    0.684    0.856        1               0.09673                      119296
 V0427_0075_UV2       68.81         0.709      0.1960        0.545    0.685    0.857        1               0.09673                      118717
 V0427_0060_UV2       68.82         0.699      0.1898        0.543    0.687    0.828        2               0.09673                      120982
 V0427_0074_UV2       68.84         0.710      0.1961        0.546    0.686    0.857        1               0.09673                      118151
 V0427_0059_UV2       68.86         0.699      0.1899        0.543    0.687    0.829        2               0.09673                      120458
 V0427_0073_UV2       68.87         0.711      0.1962        0.548    0.687    0.859        1               0.09673                      117583
 V0427_0058_UV2       68.89         0.701      0.1908        0.545    0.689    0.831        2               0.09673                      120005
 V0427_0072_UV2       68.90         0.712      0.1963        0.549    0.689    0.859        1               0.09673                      116993
 V0427_0057_UV2       68.92         0.702      0.1908        0.546    0.690    0.832        2               0.09673                      119477
 V0427_0056_UV2       68.95         0.703      0.1917        0.547    0.691    0.833        2               0.09673                      119045
 V0427_0068_UV2       69.04         0.717      0.1968        0.556    0.693    0.863        1               0.09673                      114494
 V0427_0067_UV2       69.08         0.718      0.1968        0.558    0.694    0.864        1               0.09673                      113916
 V0427_0066_UV2       69.11         0.719      0.1969        0.560    0.695    0.864        1               0.09673                      113341
 V0427_0065_UV2       69.14         0.720      0.1968        0.562    0.696    0.865        1               0.09673                      112765
 V0427_0064_UV2       69.17         0.720      0.1970        0.564    0.698    0.866        1               0.09673                      112197
 V2782_0076_UV2       69.22         0.570      0.1231        0.472    0.543    0.660        2               0.07738                       67088
 V0427_0052_UV2       69.28         0.725      0.2095        0.561    0.709    0.853        1               0.09673                      115950
 V0427_0036_UV2       69.29         0.626      0.1366        0.538    0.592    0.686        1               0.09673                      125587
 V0427_0051_UV2       69.32         0.726      0.2097        0.562    0.710    0.854        1               0.09673                      115462
 V0427_0035_UV2       69.35         0.626      0.1369        0.538    0.592    0.685        1               0.09673                      124778
 V0427_0050_UV2       69.37         0.728      0.2105        0.563    0.712    0.856        1               0.09673                      115014
 V0427_0034_UV2       69.40         0.623      0.1368        0.537    0.589    0.682        1               0.09673                      123964
 V0427_0049_UV2       69.41         0.731      0.2114        0.566    0.715    0.860        1               0.09673                      114459
 V0427_0048_UV2       69.46         0.732      0.2113        0.567    0.717    0.861        1               0.09673                      113962
 V0427_0033_UV2       69.46         0.625      0.1373        0.539    0.592    0.685        1               0.09673                      123110
 V2781_0064_UV2       69.46         0.593      0.1097        0.506    0.586    0.661        3               0.07738                       66377
 V0427_0032_UV2       69.51         0.623      0.1372        0.537    0.589    0.681        1               0.09673                      122218
 V0427_0044_UV2       69.77         0.743      0.2131        0.578    0.731    0.873        1               0.09673                      109946
 V0427_0043_UV2       69.82         0.744      0.2132        0.580    0.733    0.875        1               0.09673                      109376
 V0427_0042_UV2       69.86         0.745      0.2132        0.581    0.734    0.876        1               0.09673                      108810
 V0427_0041_UV2       69.90         0.747      0.2132        0.582    0.736    0.878        1               0.09673                      108243
 V0427_0028_UV2       69.92         0.626      0.1395        0.543    0.594    0.681        1               0.09673                      115597
 V0427_0040_UV2       69.95         0.748      0.2134        0.583    0.738    0.879        1               0.09673                      107706
 V0427_0027_UV2       69.97         0.627      0.1396        0.543    0.594    0.680        1               0.09673                      114712
 V0427_0026_UV2       70.03         0.627      0.1398        0.544    0.594    0.679        1               0.09673                      113861
 V0427_0025_UV2       70.08         0.627      0.1401        0.544    0.594    0.679        1               0.09673                      112976
 V0427_0024_UV2       70.13         0.626      0.1400        0.544    0.594    0.678        1               0.09673                      112156
 V0427_0020_UV2       70.48         0.626      0.1405        0.546    0.594    0.674        1               0.09673                      106958
 V0427_0019_UV2       70.54         0.628      0.1407        0.547    0.597    0.676        1               0.09673                      105979
 V2781_0068_UV2       70.56         0.585      0.1143        0.491    0.575    0.654        2               0.07738                       64675
 V0427_0018_UV2       70.60         0.629      0.1412        0.548    0.597    0.676        1               0.09673                      105128
 V0427_0017_UV2       70.67         0.629      0.1413        0.548    0.597    0.676        1               0.09673                      104211
 V0427_0016_UV2       70.73         0.629      0.1413        0.548    0.597    0.675        1               0.09673                      103361
 V0424_0132_UV2       70.75         0.512      0.1504        0.391    0.478    0.610        1               0.09673                      164276
 V0424_0131_UV2       70.77         0.514      0.1522        0.392    0.479    0.614        1               0.09673                      163204
 V0424_0130_UV2       70.78         0.515      0.1529        0.393    0.481    0.617        1               0.09673                      162090
 V0424_0129_UV2       70.80         0.517      0.1534        0.394    0.483    0.619        1               0.09673                      161061
 V0424_0128_UV2       70.82         0.518      0.1539        0.396    0.484    0.622        1               0.09673                      160011
 V0424_0124_UV2       70.90         0.525      0.1557        0.403    0.491    0.632        1               0.09673                      155610
 V0424_0123_UV2       70.92         0.527      0.1564        0.404    0.492    0.635        1               0.09673                      154682
 V0424_0122_UV2       70.94         0.528      0.1564        0.405    0.493    0.636        1               0.09673                      153792
 V0424_0121_UV2       70.96         0.530      0.1573        0.407    0.495    0.640        1               0.09673                      152845
 V0424_0120_UV2       70.98         0.532      0.1577        0.408    0.496    0.643        1               0.09673                      151941
 V0424_0116_UV2       71.07         0.539      0.1592        0.414    0.503    0.652        1               0.09673                      148151
 V0424_0115_UV2       71.09         0.541      0.1599        0.415    0.505    0.656        1               0.09673                      147319
 V0424_0114_UV2       71.11         0.542      0.1599        0.416    0.506    0.657        1               0.09673                      146503
 V0424_0113_UV2       71.13         0.544      0.1607        0.418    0.508    0.660        1               0.09673                      145682
 V0424_0112_UV2       71.15         0.546      0.1611        0.419    0.510    0.663        1               0.09673                      144885
 V0424_0108_UV2       71.25         0.553      0.1622        0.424    0.517    0.673        1               0.09673                      141533
 V0424_0107_UV2       71.27         0.554      0.1621        0.424    0.518    0.674        1               0.09673                      140751
 V0424_0106_UV2       71.30         0.556      0.1623        0.426    0.520    0.677        1               0.09673                      139985
 V0424_0105_UV2       71.32         0.557      0.1625        0.427    0.521    0.679        1               0.09673                      139239
 V0427_0012_UV2       71.33         0.632      0.1423        0.551    0.600    0.675        1               0.09673                       95134
 V0424_0104_UV2       71.34         0.559      0.1624        0.428    0.523    0.681        1               0.09673                      138485
 V0427_0011_UV2       71.39         0.632      0.1424        0.551    0.600    0.675        1               0.09673                       94482
 V0424_0100_UV2       71.44         0.565      0.1623        0.432    0.529    0.689        1               0.09673                      135292
 V0427_0010_UV2       71.44         0.632      0.1423        0.551    0.600    0.674        1               0.09673                       93659
 V0424_0099_UV2       71.46         0.566      0.1621        0.433    0.530    0.691        1               0.09673                      134586
 V0424_0098_UV2       71.49         0.567      0.1620        0.434    0.532    0.693        1               0.09673                      133865
 V0427_0009_UV2       71.50         0.632      0.1425        0.551    0.600    0.674        1               0.09673                       92916
 V0424_0097_UV2       71.51         0.569      0.1620        0.435    0.533    0.694        1               0.09673                      133153
 V0424_0096_UV2       71.53         0.570      0.1619        0.436    0.535    0.696        1               0.09673                      132468
 V0427_0008_UV2       71.56         0.632      0.1426        0.551    0.600    0.674        1               0.09673                       92248
 V0424_0092_UV2       71.64         0.576      0.1618        0.441    0.542    0.703        1               0.09673                      129526
 V0424_0091_UV2       71.66         0.578      0.1620        0.442    0.544    0.705        1               0.09673                      128870
 V0424_0090_UV2       71.68         0.579      0.1620        0.443    0.546    0.707        1               0.09673                      128207
 V0424_0089_UV2       71.71         0.580      0.1617        0.444    0.547    0.708        1               0.09673                      127546
 V0424_0088_UV2       71.73         0.581      0.1617        0.445    0.548    0.709        1               0.09673                      126901
 V0424_0084_UV2       71.84         0.587      0.1620        0.449    0.555    0.717        1               0.09673                      124185
 V0424_0083_UV2       71.86         0.588      0.1620        0.450    0.557    0.718        1               0.09673                      123575
 V0424_0082_UV2       71.88         0.589      0.1620        0.451    0.559    0.720        1               0.09673                      122972
 V0424_0060_UV2       71.89         0.606      0.1609        0.463    0.614    0.729        1               0.09673                      122885
 V0424_0081_UV2       71.91         0.592      0.1624        0.452    0.562    0.723        1               0.09673                      122382
 V0424_0059_UV2       71.91         0.607      0.1606        0.464    0.615    0.730        1               0.09673                      122375
 V0424_0080_UV2       71.93         0.593      0.1624        0.453    0.563    0.725        1               0.09673                      121785
 V0424_0058_UV2       71.93         0.607      0.1601        0.464    0.616    0.729        1               0.09673                      121868
 V0424_0057_UV2       71.96         0.609      0.1601        0.466    0.618    0.731        1               0.09673                      121393
 V0424_0056_UV2       71.98         0.609      0.1598        0.467    0.619    0.731        1               0.09673                      120884
 V0424_0076_UV2       72.04         0.598      0.1624        0.458    0.571    0.732        1               0.09673                      119293
 V0424_0075_UV2       72.06         0.600      0.1624        0.459    0.573    0.734        1               0.09673                      118708
 V0424_0074_UV2       72.08         0.601      0.1624        0.460    0.575    0.735        1               0.09673                      118141
 V0424_0073_UV2       72.11         0.602      0.1624        0.461    0.576    0.737        1               0.09673                      117579
 V0427_0004_UV2       72.12         0.632      0.1441        0.550    0.599    0.672        1               0.09673                       85394
 V0424_0072_UV2       72.13         0.603      0.1622        0.462    0.578    0.738        1               0.09673                      117014
 V0427_0003_UV2       72.17         0.631      0.1439        0.550    0.599    0.672        1               0.09673                       84811
 V0427_0002_UV2       72.22         0.631      0.1438        0.550    0.598    0.671        1               0.09673                       84252
 V0424_0052_UV2       72.23         0.619      0.1592        0.476    0.633    0.739        1               0.09673                      115826
 V0424_0036_UV2       72.24         0.552      0.1356        0.412    0.587    0.646        1               0.09673                      121601
 V0424_0068_UV2       72.24         0.609      0.1621        0.466    0.586    0.745        1               0.09673                      114613
 V0424_0067_UV2       72.26         0.610      0.1621        0.467    0.588    0.746        1               0.09673                      114070
 V0424_0051_UV2       72.27         0.621      0.1591        0.477    0.636    0.741        1               0.09673                      115154
 V0427_0001_UV2       72.27         0.631      0.1440        0.550    0.598    0.671        1               0.09673                       83639
 V0424_0035_UV2       72.28         0.552      0.1358        0.412    0.587    0.646        1               0.09673                      120767
 V0424_0066_UV2       72.29         0.611      0.1619        0.468    0.589    0.747        1               0.09673                      113518
 V0424_0050_UV2       72.30         0.623      0.1592        0.478    0.637    0.742        1               0.09673                      114507
 V0424_0065_UV2       72.31         0.612      0.1619        0.468    0.591    0.748        1               0.09673                      112989
 V0427_0000_UV2       72.33         0.631      0.1438        0.550    0.598    0.671        1               0.09673                       83091
 V0424_0034_UV2       72.33         0.552      0.1356        0.412    0.587    0.647        1               0.09673                      119936
 V0424_0064_UV2       72.33         0.613      0.1618        0.469    0.593    0.749        1               0.09673                      112459
 V0424_0049_UV2       72.33         0.623      0.1589        0.479    0.638    0.742        1               0.09673                      113860
 V0424_0048_UV2       72.37         0.625      0.1591        0.480    0.640    0.743        1               0.09673                      113223
 V0424_0033_UV2       72.38         0.552      0.1358        0.412    0.588    0.647        1               0.09673                      119074
 V0424_0032_UV2       72.42         0.552      0.1357        0.413    0.588    0.647        1               0.09673                      118175
 V0424_0044_UV2       72.62         0.636      0.1608        0.489    0.653    0.751        1               0.09673                      108862
 V0424_0043_UV2       72.65         0.638      0.1613        0.489    0.654    0.752        1               0.09673                      108346
 V0424_0042_UV2       72.68         0.639      0.1615        0.491    0.656    0.752        1               0.09673                      107831
 V0424_0041_UV2       72.72         0.643      0.1624        0.494    0.660    0.756        1               0.09673                      107304
 V0424_0040_UV2       72.75         0.642      0.1624        0.493    0.660    0.754        1               0.09673                      106826
 V0424_0028_UV2       72.75         0.557      0.1375        0.420    0.593    0.651        1               0.09673                      111774
 V0424_0027_UV2       72.80         0.558      0.1375        0.421    0.593    0.652        1               0.09673                      110946
 V0424_0026_UV2       72.84         0.558      0.1372        0.422    0.593    0.652        1               0.09673                      110117
 V0424_0025_UV2       72.89         0.559      0.1373        0.423    0.594    0.652        1               0.09673                      109295
 V0424_0024_UV2       72.93         0.559      0.1371        0.424    0.593    0.652        1               0.09673                      108534
 V0424_0020_UV2       73.22         0.563      0.1369        0.432    0.596    0.655        1               0.09673                      103509
 V0424_0019_UV2       73.27         0.564      0.1372        0.433    0.596    0.655        1               0.09673                      102640
 V0424_0018_UV2       73.32         0.562      0.1362        0.432    0.594    0.652        1               0.09673                      101799
 V0424_0017_UV2       73.37         0.565      0.1370        0.435    0.597    0.655        1               0.09673                      100968
 V0422_0021_UV2       73.41         0.670      0.1772        0.529    0.629    0.788        1               0.09673                      160143
 V0424_0016_UV2       73.43         0.565      0.1367        0.436    0.597    0.655        1               0.09673                      100132
 V0422_0020_UV2       73.51         0.680      0.1829        0.537    0.645    0.806        1               0.09673                      151980
 V0422_0019_UV2       73.62         0.691      0.1870        0.547    0.661    0.821        1               0.09673                      144578
 V0422_0018_UV2       73.75         0.704      0.1900        0.558    0.676    0.833        1               0.09673                      138069
 V0422_0017_UV2       73.89         0.717      0.1929        0.571    0.691    0.849        1               0.09673                      132188
 V0424_0012_UV2       73.93         0.572      0.1380        0.449    0.600    0.660        1               0.09673                       92267
 V0424_0011_UV2       73.98         0.572      0.1381        0.450    0.600    0.660        1               0.09673                       91610
 V0424_0010_UV2       74.02         0.573      0.1378        0.450    0.600    0.660        1               0.09673                       90875
 V0422_0016_UV2       74.03         0.729      0.1943        0.585    0.703    0.866        1               0.09673                      126711
 V0422_0012_UV2       74.06         0.740      0.1842        0.599    0.729    0.881        1               0.09673                      121809
 V0424_0009_UV2       74.07         0.573      0.1378        0.451    0.600    0.660        1               0.09673                       90252
 V0424_0008_UV2       74.12         0.573      0.1380        0.452    0.600    0.660        1               0.09673                       89515
 V0422_0015_UV2       74.19         0.740      0.1951        0.598    0.716    0.881        1               0.09673                      121641
 V0422_0014_UV2       74.34         0.750      0.1948        0.612    0.727    0.895        1               0.09673                      116861
 V0422_0011_UV2       74.37         0.757      0.1822        0.619    0.753    0.897        1               0.09673                      114531
 V0422_0013_UV2       74.50         0.761      0.1952        0.624    0.738    0.910        1               0.09673                      112375
 V0424_0004_UV2       74.59         0.577      0.1387        0.462    0.601    0.662        1               0.09673                       83050
 V0424_0003_UV2       74.63         0.577      0.1386        0.462    0.601    0.662        1               0.09673                       82461
 V0424_0002_UV2       74.67         0.578      0.1387        0.463    0.601    0.662        1               0.09673                       81914
 V0422_0010_UV2       74.68         0.771      0.1789        0.639    0.774    0.910        1               0.09673                      107886
 V0424_0001_UV2       74.72         0.578      0.1388        0.464    0.601    0.663        1               0.09673                       81313
 V0424_0000_UV2       74.76         0.578      0.1387        0.464    0.601    0.662        1               0.09673                       80785
 V0422_0009_UV2       74.87         0.630      0.1236        0.531    0.609    0.714        1               0.09673                      105120
 V0422_0008_UV2       75.29         0.634      0.1279        0.536    0.613    0.719        1               0.09673                       97023
 V2460_0024_UV2       75.41         0.520      0.0899        0.463    0.502    0.570        1               0.07738                      102682
 V0422_0004_UV2       75.89         0.639      0.1309        0.541    0.619    0.722        1               0.09673                       86884
 V0422_0000_UV2       76.45         0.637      0.1319        0.541    0.617    0.718        1               0.09673                       78465
 V2456_0016_UV2       76.71         0.518      0.0998        0.456    0.529    0.586        1               0.07738                      101416
 V2453_0036_UV2       77.41         0.510      0.1014        0.440    0.496    0.579        1               0.07738                      104145
 V2454_0024_UV2       77.45         0.539      0.0757        0.483    0.532    0.592        1               0.07738                       99409
 V0643_0025_UV2       78.66         0.623      0.1845        0.499    0.577    0.727        1               0.03869                      113865
 V0643_0024_UV2       78.67         0.618      0.1851        0.494    0.573    0.721        1               0.07738                      113523
 V0643_0021_UV2       80.04         0.669      0.1819        0.549    0.626    0.811        1               0.03869                       79607
 V0643_0020_UV2       80.05         0.661      0.1797        0.539    0.621    0.795        1               0.07738                       79398
 V2460_0020_UV2       80.62         0.541      0.0823        0.492    0.529    0.590        1               0.07738                       65062
 V0644_0047_UV2       80.64         0.731      0.1769        0.572    0.711    0.879        1               0.07738                       52442
 V0644_0046_UV2       81.19         0.730      0.1698        0.583    0.694    0.868        1               0.07738                       50755
 V2456_0012_UV2       81.41         0.536      0.0975        0.478    0.545    0.600        1               0.07738                       64886
 V0643_0017_UV2       81.54         0.685      0.1768        0.574    0.660    0.816        1               0.03869                       56796
 V0643_0016_UV2       81.55         0.676      0.1735        0.564    0.653    0.800        1               0.07738                       56749
 V0644_0043_UV2       81.67         0.732      0.1642        0.592    0.703    0.870        1               0.03869                       48676
 V0644_0042_UV2       81.69         0.729      0.1643        0.592    0.695    0.855        1               0.07738                       48666
 V2453_0032_UV2       81.79         0.527      0.0949        0.467    0.516    0.590        1               0.07738                       65999
 V2454_0020_UV2       81.86         0.551      0.0782        0.493    0.537    0.608        1               0.07738                       63924
 V2063_0084_UV2       82.02         0.570      0.1143        0.478    0.549    0.658        1               0.07738                       65569
 V0642_0047_UV2       82.11         0.698      0.1972        0.504    0.701    0.863        1               0.07738                       51375
 V0644_0041_UV2       82.12         0.738      0.1600        0.605    0.707    0.860        2               0.07738                       45417
